RECCO,HA_22ND,HA22_G,HNO_FR,REFER1,POWER,POWER_ADJ,R_Z1,R_GATE1_Z,R_GATE1_P,R_SKIP_G_LE2,R_DEL_STEP1_ROW,X_R,Z1,GATE1_Z,GATE1_P,DEL_STEP1,SKIP_G_LE2,X_R2,N_ROUND,MEDIAN_AA2,MAD_AA2,Z2,P80_AA2,GATE2_Z,GATE2_P,DEL_STEP2,SKIP_N_ROUND_LT3,X_C,N_ROUND_HR,MEDIAN_C,MAD_C,Z_C,P80_C,HR_GATE_Z,HR_GATE_P,HR_DEL,POOR_LOCAL,RANO_FR
11154,LEGEND ST PAUL'S (J507),2,6,3,-0.06,-2.5822,-1.176666667,0,0,0,0,1.43,-0.68,0,0,0,0,1.43,21,3.3,2.38,-0.79,5.34,0,0,0,0,0.72,21,0.72,1.32,0,2.94,0,0,0,0,25092104
12619,CARRYON SMILING (J392),2,6,3,-0.06,-2.4943,-1.176666667,0,0,0,0,1.43,-0.68,0,0,0,0,1.43,21,3.3,2.38,-0.79,5.34,0,0,0,0,0.72,21,0.72,1.32,0,2.94,0,0,0,0,25092104
14484,FORTUNE BOY (K098),2,6,3,1.43,-1.0603,-0.68,0,0,0,0,1.43,-0.68,0,0,0,0,1.43,21,3.3,2.38,-0.79,5.34,0,0,0,0,0.72,21,0.72,1.32,0,2.94,0,0,0,0,25092104
14485,FORTUNE BOY (K098),2,6,3,0.31,-2.1803,-1.053333333,0,0,0,0,1.43,-0.68,0,0,0,0,1.43,21,3.3,2.38,-0.79,5.34,0,0,0,0,0.72,21,0.72,1.32,0,2.94,0,0,0,0,25092104
15932,FORTUNE BOY (K098),2,6,3,-1.48,-3.9703,-1.65,0,0,0,0,1.43,-0.68,0,0,0,0,1.43,21,3.3,2.38,-0.79,5.34,0,0,0,0,0.72,21,0.72,1.32,0,2.94,0,0,0,0,25092104
15941,FORTUNE BOY (K098),2,6,3,3.91,1.4197,0.146666667,0,0,0,0,1.43,-0.68,0,0,0,0,1.43,21,3.3,2.38,-0.79,5.34,0,0,0,0,0.72,21,0.72,1.32,0,2.94,0,0,0,0,25092104
16043,HAPPY UNIVERSE (J533),2,6,3,4.58,2.1514,0.37,0,0,0,0,1.43,-0.68,0,0,0,0,1.43,21,3.3,2.38,-0.79,5.34,0,0,0,0,0.72,21,0.72,1.32,0,2.94,0,0,0,0,25092104
7692,ROCKET SPADE (G170),2,6,3,2.41,0.1295,-0.353333333,0,0,0,0,1.43,-0.68,0,0,0,0,1.43,21,3.3,2.38,-0.79,5.34,0,0,0,0,0.72,21,0.72,1.32,0,2.94,0,0,0,0,25092104
9000,FLYING LUCK (J339),2,6,3,2.23,-0.1123,-0.413333333,0,0,0,0,1.43,-0.68,0,0,0,0,1.43,21,3.3,2.38,-0.79,5.34,0,0,0,0,0.72,21,0.72,1.32,0,2.94,0,0,0,0,25092104
10375,I CAN (H381),2,6,4,2.54,0.0223,-4.86,0,0,0,0,4.64,-0.67,0,0,0,0,4.64,21,3.3,2.38,0.56,5.34,0,0,0,0,2.94,21,0.72,1.32,1.68,2.94,0,0,0,0,25092104
11590,DEFINITIVE (K037),2,6,4,4.56,2.2507,-0.82,0,0,0,0,4.64,-0.67,0,0,0,0,4.64,21,3.3,2.38,0.56,5.34,0,0,0,0,2.94,21,0.72,1.32,1.68,2.94,0,0,0,0,25092104
11771,TURIN WARRIOR (G150),2,6,4,4.9,2.7423,-0.14,0,0,0,0,4.64,-0.67,0,0,0,0,4.64,21,3.3,2.38,0.56,5.34,0,0,0,0,2.94,21,0.72,1.32,1.68,2.94,0,0,0,0,25092104
12175,SOLEIL FIGHTER (J127),2,6,4,7.38,4.855,4.82,1,1,0,1,4.64,-0.67,0,0,0,0,4.64,21,3.3,2.38,0.56,5.34,0,0,0,0,2.94,21,0.72,1.32,1.68,2.94,0,0,0,0,25092104
13025,THE AUSPICIOUS (K004),2,6,4,3.91,1.4433,-2.12,0,0,0,0,4.64,-0.67,0,0,0,0,4.64,21,3.3,2.38,0.56,5.34,0,0,0,0,2.94,21,0.72,1.32,1.68,2.94,0,0,0,0,25092104
14294,HAPPY DAILY (E294),2,6,4,2.72,0.3536,-4.5,0,0,0,0,4.64,-0.67,0,0,0,0,4.64,21,3.3,2.38,0.56,5.34,0,0,0,0,2.94,21,0.72,1.32,1.68,2.94,0,0,0,0,25092104
15273,LEATHER MASTER (H034),2,6,4,4.71,2.1867,-0.52,0,0,0,0,4.64,-0.67,0,0,0,0,4.64,21,3.3,2.38,0.56,5.34,0,0,0,0,2.94,21,0.72,1.32,1.68,2.94,0,0,0,0,25092104
15590,GOLDEN FAIRY (E448),2,6,4,4.22,1.8009,-1.5,0,0,0,0,4.64,-0.67,0,0,0,0,4.64,21,3.3,2.38,0.56,5.34,0,0,0,0,2.94,21,0.72,1.32,1.68,2.94,0,0,0,0,25092104
15735,S J TOURBILLON (G138),2,6,4,5.21,3.0305,0.48,0,0,0,0,4.64,-0.67,0,0,0,0,4.64,21,3.3,2.38,0.56,5.34,0,0,0,0,2.94,21,0.72,1.32,1.68,2.94,0,0,0,0,25092104
16040,HAPPY UNIVERSE (J533),2,6,4,6.01,3.5814,2.08,0,0,0,0,4.64,-0.67,0,0,0,0,4.64,21,3.3,2.38,0.56,5.34,0,0,0,0,2.94,21,0.72,1.32,1.68,2.94,0,0,0,0,25092104
16189,TO INFINITY (G277),2,6,4,5.08,2.701,0.22,0,0,0,0,4.64,-0.67,0,0,0,0,4.64,21,3.3,2.38,0.56,5.34,0,0,0,0,2.94,21,0.72,1.32,1.68,2.94,0,0,0,0,25092104
16190,TO INFINITY (G277),2,6,4,3.15,0.771,-3.64,0,0,0,0,4.64,-0.67,0,0,0,0,4.64,21,3.3,2.38,0.56,5.34,0,0,0,0,2.94,21,0.72,1.32,1.68,2.94,0,0,0,0,25092104
11657,FORERUNNER (G465),2,6,5,-1.55,-4.0112,-1.17,0,0,0,0,0.24,0.62,0,0,0,0,0.24,21,3.3,2.38,-1.28,5.34,0,0,0,0,-3.35,21,0.72,1.32,-3.07,2.94,0,0,0,0,25092104
12623,CARRYON SMILING (J392),2,6,5,0.06,-2.3743,0.44,0,0,0,0,0.24,0.62,0,0,0,0,0.24,21,3.3,2.38,-1.28,5.34,0,0,0,0,-3.35,21,0.72,1.32,-3.07,2.94,0,0,0,0,25092104
12625,CARRYON SMILING (J392),2,6,5,1.24,-1.1943,1.62,0,1,0,1,0.24,0.62,0,0,0,0,0.24,21,3.3,2.38,-1.28,5.34,0,0,0,0,-3.35,21,0.72,1.32,-3.07,2.94,0,0,0,0,25092104
13013,FLYING LUCK (J339),2,6,5,-2.39,-4.7323,-2.01,0,0,0,0,0.24,0.62,0,0,0,0,0.24,21,3.3,2.38,-1.28,5.34,0,0,0,0,-3.35,21,0.72,1.32,-3.07,2.94,0,0,0,0,25092104
13026,THE AUSPICIOUS (K004),2,6,5,-6.39,-8.8567,-6.01,0,0,0,0,0.24,0.62,0,0,0,0,0.24,21,3.3,2.38,-1.28,5.34,0,0,0,0,-3.35,21,0.72,1.32,-3.07,2.94,0,0,0,0,25092104
13030,THE AUSPICIOUS (K004),2,6,5,0.43,-2.0367,0.81,0,1,0,1,0.24,0.62,0,0,0,0,0.24,21,3.3,2.38,-1.28,5.34,0,0,0,0,-3.35,21,0.72,1.32,-3.07,2.94,0,0,0,0,25092104
13035,THE AUSPICIOUS (K004),2,6,5,3.97,1.5033,4.35,1,1,0,1,0.24,0.62,0,0,0,0,0.24,21,3.3,2.38,-1.28,5.34,0,0,0,0,-3.35,21,0.72,1.32,-3.07,2.94,0,0,0,0,25092104
14481,FORTUNE BOY (K098),2,6,5,-3.6,-6.0903,-3.22,0,0,0,0,0.24,0.62,0,0,0,0,0.24,21,3.3,2.38,-1.28,5.34,0,0,0,0,-3.35,21,0.72,1.32,-3.07,2.94,0,0,0,0,25092104
14487,FORTUNE BOY (K098),2,6,5,2.17,-0.3203,2.55,1,1,0,1,0.24,0.62,0,0,0,0,0.24,21,3.3,2.38,-1.28,5.34,0,0,0,0,-3.35,21,0.72,1.32,-3.07,2.94,0,0,0,0,25092104
14495,FORTUNE BOY (K098),2,6,5,4.97,2.4797,5.35,1,1,0,1,0.24,0.62,0,0,0,0,0.24,21,3.3,2.38,-1.28,5.34,0,0,0,0,-3.35,21,0.72,1.32,-3.07,2.94,0,0,0,0,25092104
15737,S J TOURBILLON (G138),2,6,5,1.18,-0.9995,1.56,0,1,0,1,0.24,0.62,0,0,0,0,0.24,21,3.3,2.38,-1.28,5.34,0,0,0,0,-3.35,21,0.72,1.32,-3.07,2.94,0,0,0,0,25092104
16031,HAPPY UNIVERSE (J533),2,6,5,-0.99,-3.4186,-0.61,0,0,0,0,0.24,0.62,0,0,0,0,0.24,21,3.3,2.38,-1.28,5.34,0,0,0,0,-3.35,21,0.72,1.32,-3.07,2.94,0,0,0,0,25092104
16034,HAPPY UNIVERSE (J533),2,6,5,-1.8,-4.2286,-1.42,0,0,0,0,0.24,0.62,0,0,0,0,0.24,21,3.3,2.38,-1.28,5.34,0,0,0,0,-3.35,21,0.72,1.32,-3.07,2.94,0,0,0,0,25092104
16188,TO INFINITY (G277),2,6,5,-5.22,-7.599,-4.84,0,0,0,0,0.24,0.62,0,0,0,0,0.24,21,3.3,2.38,-1.28,5.34,0,0,0,0,-3.35,21,0.72,1.32,-3.07,2.94,0,0,0,0,25092104
9008,FLYING LUCK (J339),2,6,5,2.72,0.3777,3.1,1,1,0,1,0.24,0.62,0,0,0,0,0.24,21,3.3,2.38,-1.28,5.34,0,0,0,0,-3.35,21,0.72,1.32,-3.07,2.94,0,0,0,0,25092104
9605,TAKE ACTION (J098),2,6,5,3.77,1.3836,4.15,1,1,0,1,0.24,0.62,0,0,0,0,0.24,21,3.3,2.38,-1.28,5.34,0,0,0,0,-3.35,21,0.72,1.32,-3.07,2.94,0,0,0,0,25092104
11159,LEGEND ST PAUL'S (J507),2,6,6,1.92,-0.6022,-0.820689655,0,0,0,0,4.09,0.67,0,0,0,0,4.09,21,3.3,2.38,0.33,5.34,0,0,0,0,1.05,21,0.72,1.32,0.25,2.94,0,0,0,0,25092104
11179,LEGEND ST PAUL'S (J507),2,6,6,9.24,6.7178,4.227586207,1,1,0,1,4.09,0.67,0,0,0,0,4.09,21,3.3,2.38,0.33,5.34,0,0,0,0,1.05,21,0.72,1.32,0.25,2.94,0,0,0,0,25092104
12461,BILLIONAIRE SECRET (G303),2,6,6,-0.19,-2.5858,-2.275862069,0,0,0,0,4.09,0.67,0,0,0,0,4.09,21,3.3,2.38,0.33,5.34,0,0,0,0,1.05,21,0.72,1.32,0.25,2.94,0,0,0,0,25092104
12878,SHANGHAI STYLE (J093),2,6,6,7.28,5.0436,2.875862069,1,1,0,1,4.09,0.67,0,0,0,0,4.09,21,3.3,2.38,0.33,5.34,0,0,0,0,1.05,21,0.72,1.32,0.25,2.94,0,0,0,0,25092104
13018,FLYING LUCK (J339),2,6,6,4.85,2.5077,1.2,0,1,0,1,4.09,0.67,0,0,0,0,4.09,21,3.3,2.38,0.33,5.34,0,0,0,0,1.05,21,0.72,1.32,0.25,2.94,0,0,0,0,25092104
14021,MANAGEMENT FOLKS (E496),2,6,6,0.5,-1.8283,-1.8,0,0,0,0,4.09,0.67,0,0,0,0,4.09,21,3.3,2.38,0.33,5.34,0,0,0,0,1.05,21,0.72,1.32,0.25,2.94,0,0,0,0,25092104
14305,HAPPY DAILY (E294),2,6,6,8.18,5.8136,3.496551724,1,1,0,1,4.09,0.67,0,0,0,0,4.09,21,3.3,2.38,0.33,5.34,0,0,0,0,1.05,21,0.72,1.32,0.25,2.94,0,0,0,0,25092104
15747,S J TOURBILLON (G138),2,6,6,4.09,1.9105,0.675862069,0,0,0,0,4.09,0.67,0,0,0,0,4.09,21,3.3,2.38,0.33,5.34,0,0,0,0,1.05,21,0.72,1.32,0.25,2.94,0,0,0,0,25092104
15757,S J TOURBILLON (G138),2,6,6,5.77,3.5905,1.834482759,0,1,0,1,4.09,0.67,0,0,0,0,4.09,21,3.3,2.38,0.33,5.34,0,0,0,0,1.05,21,0.72,1.32,0.25,2.94,0,0,0,0,25092104
15936,FORTUNE BOY (K098),2,6,6,3.91,1.4197,0.551724138,0,0,0,0,4.09,0.67,0,0,0,0,4.09,21,3.3,2.38,0.33,5.34,0,0,0,0,1.05,21,0.72,1.32,0.25,2.94,0,0,0,0,25092104
16011,CIRCUIT MIGHTY (G078),2,6,6,4.09,1.6215,0.675862069,0,0,0,0,4.09,0.67,0,0,0,0,4.09,21,3.3,2.38,0.33,5.34,0,0,0,0,1.05,21,0.72,1.32,0.25,2.94,0,0,0,0,25092104
7605,ARTHUR'S KINGDOM (E194),2,6,6,2.23,0.0513,-0.606896552,0,0,0,0,4.09,0.67,0,0,0,0,4.09,21,3.3,2.38,0.33,5.34,0,0,0,0,1.05,21,0.72,1.32,0.25,2.94,0,0,0,0,25092104
7702,ROCKET SPADE (G170),2,6,6,10.64,8.3595,5.193103448,1,1,0,1,4.09,0.67,0,0,0,0,4.09,21,3.3,2.38,0.33,5.34,0,0,0,0,1.05,21,0.72,1.32,0.25,2.94,0,0,0,0,25092104
7867,THE KHAN (H489),2,6,6,1.87,-0.2992,-0.855172414,0,0,0,0,4.09,0.67,0,0,0,0,4.09,21,3.3,2.38,0.33,5.34,0,0,0,0,1.05,21,0.72,1.32,0.25,2.94,0,0,0,0,25092104
7889,GREAT SPIRIT (J155),2,6,6,2.16,-0.2641,-0.655172414,0,0,0,0,4.09,0.67,0,0,0,0,4.09,21,3.3,2.38,0.33,5.34,0,0,0,0,1.05,21,0.72,1.32,0.25,2.94,0,0,0,0,25092104
9397,HAPPY DAILY (E294),2,6,6,3.3,0.9336,0.131034483,0,0,0,0,4.09,0.67,0,0,0,0,4.09,21,3.3,2.38,0.33,5.34,0,0,0,0,1.05,21,0.72,1.32,0.25,2.94,0,0,0,0,25092104
9908,ROCKET SPADE (G170),2,6,6,10.07,7.7895,4.8,1,1,0,1,4.09,0.67,0,0,0,0,4.09,21,3.3,2.38,0.33,5.34,0,0,0,0,1.05,21,0.72,1.32,0.25,2.94,0,0,0,0,25092104
12325,CHARMING STEED (E494),2,6,7,12.09,9.6031,1.654205607,0,1,0,1,8.55,0,0,0,0,0,8.55,21,3.3,2.38,2.21,5.34,0,1,1,0,4.98,21,0.72,1.32,3.22,2.94,1,1,1,1,25092104
13451,CHILL KAKA (J486),2,6,7,6.44,4.0838,-0.985981308,0,0,0,0,8.55,0,0,0,0,0,8.55,21,3.3,2.38,2.21,5.34,0,1,1,0,4.98,21,0.72,1.32,3.22,2.94,1,1,1,1,25092104
13457,CHILL KAKA (J486),2,6,7,8.55,6.1938,0,0,0,0,0,8.55,0,0,0,0,0,8.55,21,3.3,2.38,2.21,5.34,0,1,1,0,4.98,21,0.72,1.32,3.22,2.94,1,1,1,1,25092104
13922,CASA ROCHESTER (J494),2,6,7,8.81,6.3818,0.121495327,0,0,0,0,8.55,0,0,0,0,0,8.55,21,3.3,2.38,2.21,5.34,0,1,1,0,4.98,21,0.72,1.32,3.22,2.94,1,1,1,1,25092104
14019,MANAGEMENT FOLKS (E496),2,6,7,3.1,0.7717,-2.546728972,0,0,0,0,8.55,0,0,0,0,0,8.55,21,3.3,2.38,2.21,5.34,0,1,1,0,4.98,21,0.72,1.32,3.22,2.94,1,1,1,1,25092104
14237,CHILL KAKA (J486),2,6,7,10.98,8.6238,1.135514019,0,1,0,1,8.55,0,0,0,0,0,8.55,21,3.3,2.38,2.21,5.34,0,1,1,0,4.98,21,0.72,1.32,3.22,2.94,1,1,1,1,25092104
14272,LEATHER MASTER (H034),2,6,7,10.35,7.8267,0.841121495,0,1,0,1,8.55,0,0,0,0,0,8.55,21,3.3,2.38,2.21,5.34,0,1,1,0,4.98,21,0.72,1.32,3.22,2.94,1,1,1,1,25092104
15280,LEATHER MASTER (H034),2,6,7,8.17,5.6467,-0.177570093,0,0,0,0,8.55,0,0,0,0,0,8.55,21,3.3,2.38,2.21,5.34,0,1,1,0,4.98,21,0.72,1.32,3.22,2.94,1,1,1,1,25092104
15749,S J TOURBILLON (G138),2,6,7,8.25,6.0705,-0.140186916,0,0,0,0,8.55,0,0,0,0,0,8.55,21,3.3,2.38,2.21,5.34,0,1,1,0,4.98,21,0.72,1.32,3.22,2.94,1,1,1,1,25092104
11165,LEGEND ST PAUL'S (J507),2,6,8,-0.62,-3.1422,-4.326086957,0,0,0,0,1.14,-0.51,0,0,0,0,1.14,21,3.3,2.38,-0.91,5.34,0,0,0,0,-1.7,21,0.72,1.32,-1.83,2.94,0,0,0,0,25092104
11175,LEGEND ST PAUL'S (J507),2,6,8,4.03,1.5078,5.782608696,1,1,0,1,1.14,-0.51,0,0,0,0,1.14,21,3.3,2.38,-0.91,5.34,0,0,0,0,-1.7,21,0.72,1.32,-1.83,2.94,0,0,0,0,25092104
11677,MR ENERGIA (J239),2,6,8,1.53,-0.7905,0.347826087,0,0,0,0,1.14,-0.51,0,0,0,0,1.14,21,3.3,2.38,-0.91,5.34,0,0,0,0,-1.7,21,0.72,1.32,-1.83,2.94,0,0,0,0,25092104
12304,CHARMING STEED (E494),2,6,8,0.44,-2.0469,-2.02173913,0,0,0,0,1.14,-0.51,0,0,0,0,1.14,21,3.3,2.38,-0.91,5.34,0,0,0,0,-1.7,21,0.72,1.32,-1.83,2.94,0,0,0,0,25092104
12973,SKY VINO (K054),2,6,8,-0.31,-2.7955,-3.652173913,0,0,0,0,1.14,-0.51,0,0,0,0,1.14,21,3.3,2.38,-0.91,5.34,0,0,0,0,-1.7,21,0.72,1.32,-1.83,2.94,0,0,0,0,25092104
13002,FLYING LUCK (J339),2,6,8,1.73,-0.6123,0.782608696,0,0,0,0,1.14,-0.51,0,0,0,0,1.14,21,3.3,2.38,-0.91,5.34,0,0,0,0,-1.7,21,0.72,1.32,-1.83,2.94,0,0,0,0,25092104
13915,CASA ROCHESTER (J494),2,6,8,1.92,-0.5082,1.195652174,0,1,0,1,1.14,-0.51,0,0,0,0,1.14,21,3.3,2.38,-0.91,5.34,0,0,0,0,-1.7,21,0.72,1.32,-1.83,2.94,0,0,0,0,25092104
14194,CHILL KAKA (J486),2,6,8,-0.74,-3.0962,-4.586956522,0,0,0,0,1.14,-0.51,0,0,0,0,1.14,21,3.3,2.38,-0.91,5.34,0,0,0,0,-1.7,21,0.72,1.32,-1.83,2.94,0,0,0,0,25092104
14502,FORTUNE BOY (K098),2,6,8,10.11,7.6197,19,1,1,0,1,1.14,-0.51,0,0,0,0,1.14,21,3.3,2.38,-0.91,5.34,0,0,0,0,-1.7,21,0.72,1.32,-1.83,2.94,0,0,0,0,25092104
14706,CHARMING STEED (E494),2,6,8,0.74,-1.7469,-1.369565217,0,0,0,0,1.14,-0.51,0,0,0,0,1.14,21,3.3,2.38,-0.91,5.34,0,0,0,0,-1.7,21,0.72,1.32,-1.83,2.94,0,0,0,0,25092104
14996,TO INFINITY (G277),2,6,8,2.11,-0.269,1.608695652,0,1,0,1,1.14,-0.51,0,0,0,0,1.14,21,3.3,2.38,-0.91,5.34,0,0,0,0,-1.7,21,0.72,1.32,-1.83,2.94,0,0,0,0,25092104
15472,SMART BEAUTY (G477),2,6,8,-0.87,-3.3686,-4.869565217,0,0,0,0,1.14,-0.51,0,0,0,0,1.14,21,3.3,2.38,-0.91,5.34,0,0,0,0,-1.7,21,0.72,1.32,-1.83,2.94,0,0,0,0,25092104
15804,RIDING TOGETHER (K081),2,6,8,0.18,-2.0745,-2.586956522,0,0,0,0,1.14,-0.51,0,0,0,0,1.14,21,3.3,2.38,-0.91,5.34,0,0,0,0,-1.7,21,0.72,1.32,-1.83,2.94,0,0,0,0,25092104
15925,FORTUNE BOY (K098),2,6,8,-1.48,-3.9703,-6.195652174,0,0,0,0,1.14,-0.51,0,0,0,0,1.14,21,3.3,2.38,-0.91,5.34,0,0,0,0,-1.7,21,0.72,1.32,-1.83,2.94,0,0,0,0,25092104
16005,CIRCUIT MIGHTY (G078),2,6,8,-3.85,-6.3185,-11.34782609,0,0,0,0,1.14,-0.51,0,0,0,0,1.14,21,3.3,2.38,-0.91,5.34,0,0,0,0,-1.7,21,0.72,1.32,-1.83,2.94,0,0,0,0,25092104
8277,STELLAR SWIFT (J139),2,6,8,4.82,2.354,7.5,1,1,0,1,1.14,-0.51,0,0,0,0,1.14,21,3.3,2.38,-0.91,5.34,0,0,0,0,-1.7,21,0.72,1.32,-1.83,2.94,0,0,0,0,25092104
8459,MASTER MASTERMIND (J024),2,6,8,3.1,0.7073,3.760869565,1,1,0,1,1.14,-0.51,0,0,0,0,1.14,21,3.3,2.38,-0.91,5.34,0,0,0,0,-1.7,21,0.72,1.32,-1.83,2.94,0,0,0,0,25092104
9013,FLYING LUCK (J339),2,6,8,4.09,1.7477,5.913043478,1,1,0,1,1.14,-0.51,0,0,0,0,1.14,21,3.3,2.38,-0.91,5.34,0,0,0,0,-1.7,21,0.72,1.32,-1.83,2.94,0,0,0,0,25092104
11156,LEGEND ST PAUL'S (J507),2,6,9,-2.86,-5.3822,-5.181818182,0,0,0,0,1.7,0,0,0,0,0,1.7,21,3.3,2.38,-0.67,5.34,0,0,0,0,-1.08,21,0.72,1.32,-1.36,2.94,0,0,0,0,25092104
11173,LEGEND ST PAUL'S (J507),2,6,9,4.21,1.6878,2.852272727,1,1,0,1,1.7,0,0,0,0,0,1.7,21,3.3,2.38,-0.67,5.34,0,0,0,0,-1.08,21,0.72,1.32,-1.36,2.94,0,0,0,0,25092104
12470,BILLIONAIRE SECRET (G303),2,6,9,1.61,-0.7858,-0.102272727,0,0,0,0,1.7,0,0,0,0,0,1.7,21,3.3,2.38,-0.67,5.34,0,0,0,0,-1.08,21,0.72,1.32,-1.36,2.94,0,0,0,0,25092104
12618,CARRYON SMILING (J392),2,6,9,-4.22,-6.6543,-6.727272727,0,0,0,0,1.7,0,0,0,0,0,1.7,21,3.3,2.38,-0.67,5.34,0,0,0,0,-1.08,21,0.72,1.32,-1.36,2.94,0,0,0,0,25092104
13432,YODA'S CHOICE (J146),2,6,9,3.84,1.5702,2.431818182,0,1,0,1,1.7,0,0,0,0,0,1.7,21,3.3,2.38,-0.67,5.34,0,0,0,0,-1.08,21,0.72,1.32,-1.36,2.94,0,0,0,0,25092104
13433,YODA'S CHOICE (J146),2,6,9,2.23,-0.0398,0.602272727,0,0,0,0,1.7,0,0,0,0,0,1.7,21,3.3,2.38,-0.67,5.34,0,0,0,0,-1.08,21,0.72,1.32,-1.36,2.94,0,0,0,0,25092104
14483,FORTUNE BOY (K098),2,6,9,-2.73,-5.2203,-5.034090909,0,0,0,0,1.7,0,0,0,0,0,1.7,21,3.3,2.38,-0.67,5.34,0,0,0,0,-1.08,21,0.72,1.32,-1.36,2.94,0,0,0,0,25092104
14503,FORTUNE BOY (K098),2,6,9,10.29,7.7997,9.761363636,1,1,0,1,1.7,0,0,0,0,0,1.7,21,3.3,2.38,-0.67,5.34,0,0,0,0,-1.08,21,0.72,1.32,-1.36,2.94,0,0,0,0,25092104
15473,SMART BEAUTY (G477),2,6,9,-0.69,-3.1886,-2.715909091,0,0,0,0,1.7,0,0,0,0,0,1.7,21,3.3,2.38,-0.67,5.34,0,0,0,0,-1.08,21,0.72,1.32,-1.36,2.94,0,0,0,0,25092104
16047,HAPPY UNIVERSE (J533),2,6,9,1.78,-0.6486,0.090909091,0,0,0,0,1.7,0,0,0,0,0,1.7,21,3.3,2.38,-0.67,5.34,0,0,0,0,-1.08,21,0.72,1.32,-1.36,2.94,0,0,0,0,25092104
7594,MASTER MASTERMIND (J024),2,6,9,2.21,-0.1827,0.579545455,0,0,0,0,1.7,0,0,0,0,0,1.7,21,3.3,2.38,-0.67,5.34,0,0,0,0,-1.08,21,0.72,1.32,-1.36,2.94,0,0,0,0,25092104
7689,ROCKET SPADE (G170),2,6,9,-0.39,-2.6705,-2.375,0,0,0,0,1.7,0,0,0,0,0,1.7,21,3.3,2.38,-0.67,5.34,0,0,0,0,-1.08,21,0.72,1.32,-1.36,2.94,0,0,0,0,25092104
8275,STELLAR SWIFT (J139),2,6,9,5,2.534,3.75,1,1,0,1,1.7,0,0,0,0,0,1.7,21,3.3,2.38,-0.67,5.34,0,0,0,0,-1.08,21,0.72,1.32,-1.36,2.94,0,0,0,0,25092104
8458,MASTER MASTERMIND (J024),2,6,9,1.05,-1.3427,-0.738636364,0,0,0,0,1.7,0,0,0,0,0,1.7,21,3.3,2.38,-0.67,5.34,0,0,0,0,-1.08,21,0.72,1.32,-1.36,2.94,0,0,0,0,25092104
9004,FLYING LUCK (J339),2,6,9,-0.57,-2.9123,-2.579545455,0,0,0,0,1.7,0,0,0,0,0,1.7,21,3.3,2.38,-0.67,5.34,0,0,0,0,-1.08,21,0.72,1.32,-1.36,2.94,0,0,0,0,25092104
9014,FLYING LUCK (J339),2,6,9,4.27,1.9277,2.920454545,1,1,0,1,1.7,0,0,0,0,0,1.7,21,3.3,2.38,-0.67,5.34,0,0,0,0,-1.08,21,0.72,1.32,-1.36,2.94,0,0,0,0,25092104
11400,SPEED DRAGON (H380),2,6,10,2.21,-0.0197,-0.561904762,0,0,0,0,2.8,0,0,0,0,0,2.8,21,3.3,2.38,-0.21,5.34,0,0,0,0,0.25,21,0.72,1.32,-0.35,2.94,0,0,0,0,25092104
11765,TURIN WARRIOR (G150),2,6,10,2.69,0.5323,-0.104761905,0,0,0,0,2.8,0,0,0,0,0,2.8,21,3.3,2.38,-0.21,5.34,0,0,0,0,0.25,21,0.72,1.32,-0.35,2.94,0,0,0,0,25092104
12741,SOLEIL FIGHTER (J127),2,6,10,5.36,2.835,2.438095238,0,1,0,1,2.8,0,0,0,0,0,2.8,21,3.3,2.38,-0.21,5.34,0,0,0,0,0.25,21,0.72,1.32,-0.35,2.94,0,0,0,0,25092104
13019,FLYING LUCK (J339),2,6,10,4.44,2.0977,1.561904762,0,1,0,1,2.8,0,0,0,0,0,2.8,21,3.3,2.38,-0.21,5.34,0,0,0,0,0.25,21,0.72,1.32,-0.35,2.94,0,0,0,0,25092104
14999,TO INFINITY (G277),2,6,10,2.82,0.441,0.019047619,0,0,0,0,2.8,0,0,0,0,0,2.8,21,3.3,2.38,-0.21,5.34,0,0,0,0,0.25,21,0.72,1.32,-0.35,2.94,0,0,0,0,25092104
4876,HOLY LAKE (H260),2,6,10,2.79,0.5626,-0.00952381,0,0,0,0,2.8,0,0,0,0,0,2.8,21,3.3,2.38,-0.21,5.34,0,0,0,0,0.25,21,0.72,1.32,-0.35,2.94,0,0,0,0,25092104
11397,SPEED DRAGON (H380),2,6,11,6.15,3.9203,-0.34375,0,0,0,0,6.15,-0.35,0,0,0,0,6.15,21,3.3,2.38,1.2,5.34,0,1,1,0,4.33,21,0.72,1.32,2.73,2.94,1,1,1,1,25092104
12742,SOLEIL FIGHTER (J127),2,6,11,9.3,6.775,2.9375,1,1,0,1,6.15,-0.35,0,0,0,0,6.15,21,3.3,2.38,1.2,5.34,0,1,1,0,4.33,21,0.72,1.32,2.73,2.94,1,1,1,1,25092104
4879,HOLY LAKE (H260),2,6,11,4.71,2.4826,-1.84375,0,0,0,0,6.15,-0.35,0,0,0,0,6.15,21,3.3,2.38,1.2,5.34,0,1,1,0,4.33,21,0.72,1.32,2.73,2.94,1,1,1,1,25092104
10186,SOLEIL FIGHTER (J127),2,6,12,5.09,2.565,0.635802469,0,0,0,0,3.3,-0.47,0,0,0,0,3.3,21,3.3,2.38,0,5.34,0,0,0,0,0.7,21,0.72,1.32,-0.01,2.94,0,0,0,0,25092104
