recco,hno_fr,refer1,ha22_g,power,poor_local,hr_del,x_hr,z_mad,p80,gate_reaso,n_g_in_rou,n_round
"3479","6",14.00000000000000,"4",9.10000000000000,0.000000000000000,0.000000000000000,8.20000000000000,0.423965620242431,11.30000000000000,"",5.000000000000000,29.00000000000000
"813","5",19.00000000000000,"4",8.20000000000000,0.000000000000000,0.000000000000000,5.75000000000000,0.000000000000000,8.18000000000000,"",5.000000000000000,29.00000000000000
"6158","8",2.00000000000000,"4",7.30000000000000,0.000000000000000,0.000000000000000,4.90000000000000,0.331113645561238,4.94000000000000,"",5.000000000000000,29.00000000000000
"1799","7",22.00000000000000,"4",-5.20000000000000,0.000000000000000,0.000000000000000,3.50000000000000,-0.882026377777086,10.55000000000000,"",5.000000000000000,29.00000000000000
"3819","7",1.00000000000000,"4",13.60000000000000,1.000000000000000,1.000000000000000,15.20000000000000,2.153182039867592,10.55000000000000,"P80",5.000000000000000,29.00000000000000
"3211","7",11.00000000000000,"4",2.30000000000000,0.000000000000000,0.000000000000000,0.90000000000000,-1.556517137253681,10.55000000000000,"",5.000000000000000,29.00000000000000
"4589","7",6.00000000000000,"4",22.20000000000000,0.000000000000000,0.000000000000000,7.70000000000000,0.207535618300491,10.55000000000000,"",5.000000000000000,29.00000000000000
"2935","6",11.00000000000000,"4",8.50000000000000,1.000000000000000,1.000000000000000,12.30000000000000,1.477455949329685,11.30000000000000,"P80",5.000000000000000,29.00000000000000
"3168","1",15.00000000000000,"4",17.90000000000000,0.000000000000000,0.000000000000000,6.15000000000000,-0.029325685194634,9.75000000000000,"",5.000000000000000,29.00000000000000
"2364","5",24.00000000000000,"4",10.60000000000000,0.000000000000000,0.000000000000000,5.50000000000000,-0.071754336114531,8.18000000000000,"",5.000000000000000,29.00000000000000
"656","3",27.00000000000000,"4",15.00000000000000,1.000000000000000,1.000000000000000,14.80000000000000,2.623707174477766,11.00000000000000,"Z|P80",4.000000000000000,29.00000000000000
"233","7",16.00000000000000,"4",9.60000000000000,0.000000000000000,0.000000000000000,9.50000000000000,0.674490759476595,10.55000000000000,"",5.000000000000000,29.00000000000000
"6610","5",8.00000000000000,"4",7.50000000000000,0.000000000000000,0.000000000000000,6.45000000000000,0.200912141120688,8.18000000000000,"",5.000000000000000,29.00000000000000
"2986","3",2.00000000000000,"4",15.80000000000000,0.000000000000000,0.000000000000000,9.95000000000000,1.423237382381807,11.00000000000000,"",5.000000000000000,29.00000000000000
"6037","1",4.00000000000000,"4",8.00000000000000,0.000000000000000,0.000000000000000,4.75000000000000,-0.303032080344557,9.75000000000000,"",5.000000000000000,29.00000000000000
"2983","5",12.00000000000000,"4",13.90000000000000,1.000000000000000,1.000000000000000,10.70000000000000,1.420735855067722,8.18000000000000,"P80",5.000000000000000,29.00000000000000
"843","7",16.00000000000000,"4",10.50000000000000,0.000000000000000,0.000000000000000,9.50000000000000,0.674490759476595,10.55000000000000,"",5.000000000000000,29.00000000000000
"6298","6",7.00000000000000,"4",7.70000000000000,0.000000000000000,0.000000000000000,6.60000000000000,0.012847443037649,11.30000000000000,"",5.000000000000000,29.00000000000000
"6300","3",9.00000000000000,"4",1.50000000000000,0.000000000000000,0.000000000000000,1.80000000000000,-0.594046907428928,11.00000000000000,"",5.000000000000000,29.00000000000000
"1787","7",11.00000000000000,"4",3.90000000000000,0.000000000000000,0.000000000000000,0.90000000000000,-1.556517137253681,10.55000000000000,"",5.000000000000000,29.00000000000000
"5361","5",3.00000000000000,"4",7.00000000000000,0.000000000000000,0.000000000000000,3.70000000000000,-0.588385556139158,8.18000000000000,"",5.000000000000000,29.00000000000000
"762","7",15.00000000000000,"4",4.50000000000000,1.000000000000000,1.000000000000000,14.30000000000000,1.919704469279541,10.55000000000000,"P80",5.000000000000000,29.00000000000000
"3431","3",3.00000000000000,"4",15.70000000000000,1.000000000000000,1.000000000000000,12.80000000000000,2.128668084953659,11.00000000000000,"P80",5.000000000000000,29.00000000000000
"2073","7",11.00000000000000,"4",-7.30000000000000,0.000000000000000,0.000000000000000,0.90000000000000,-1.556517137253681,10.55000000000000,"",5.000000000000000,29.00000000000000
"3733","1",17.00000000000000,"4",-2.50000000000000,0.000000000000000,0.000000000000000,3.30000000000000,-0.586513703892692,9.75000000000000,"",5.000000000000000,29.00000000000000
"3703","5",5.00000000000000,"4",6.50000000000000,0.000000000000000,0.000000000000000,5.85000000000000,0.028701734445812,8.18000000000000,"",5.000000000000000,29.00000000000000
"2208","7",16.00000000000000,"4",9.50000000000000,0.000000000000000,0.000000000000000,9.50000000000000,0.674490759476595,10.55000000000000,"",5.000000000000000,29.00000000000000
"1549","1",12.00000000000000,"4",13.10000000000000,0.000000000000000,0.000000000000000,1.55000000000000,-0.928646697830095,9.75000000000000,"",5.000000000000000,29.00000000000000
"1075","7",19.00000000000000,"4",6.60000000000000,0.000000000000000,0.000000000000000,5.95000000000000,-0.246448546731833,10.55000000000000,"",5.000000000000000,29.00000000000000
"4772","7",5.00000000000000,"4",6.50000000000000,0.000000000000000,0.000000000000000,4.60000000000000,-0.596664902613911,10.55000000000000,"",5.000000000000000,29.00000000000000
"6506","5",2.00000000000000,"4",5.20000000000000,0.000000000000000,0.000000000000000,2.40000000000000,-0.961508103934721,8.18000000000000,"",5.000000000000000,29.00000000000000
"1679","5",25.00000000000000,"4",13.40000000000000,1.000000000000000,1.000000000000000,8.30000000000000,0.731894228368221,8.18000000000000,"P80",5.000000000000000,29.00000000000000
"6076","5",4.00000000000000,"4",9.60000000000000,0.000000000000000,0.000000000000000,7.10000000000000,0.387473415018470,8.18000000000000,"",5.000000000000000,29.00000000000000
