refer1,rano_fr,racemm_a,ra_fr,uppro_fr,hno_fr,hname_fr,refer_fr,rano_1st,rano1,ra_1st,uppro_1st,hname_1st,refer_1st,recno_1st,recno_2nd,rano2,racemm_b,ra,hno,hname,jockey,mi,sec,masin,refer,uppro,clas_1st,class,refer_gap,nent,ref,rano_2nd,ha_2nd,refer_2nd,power,ha_22nd,rp,rpp,rp1,ck,rec_gap,recco
5,"25082306","",1,100.0,6,"창창삭스",0.0,"25012508","25   01   25   08",7,45.45,"드리머위즈",4.6,22781,24279,"25 03 16  06","1200",1,"8","드리머위즈","문세영",1,14.7,0.0,0.0,100.0,"5","4",-4.60,2,99,"25031606","드리머위즈",0.00,-6.60,"드리머위즈",0,0,0,0,-1498,3087
5,"25082306","",8,36.36,11,"브리도시리스",15.8,"25021607","25   02   16   07",7,45.45,"스포르차",14.0,23378,24281,"25 03 16  06","1200",3,"6","스포르차","장추열",1,15.8,2.4,6.6,80.00,"2","4",8.40,4,99,"25031606","드리머위즈",6.60,6.40,"드리머위즈",0,0,0,0,-903,3088
5,"25082306","",4,72.73,5,"드림릿지",7.1,"24071308","24   07   13   08",6,54.55,"스포르차",10.9,16886,24281,"25 03 16  06","1200",3,"6","스포르차","장추열",1,15.8,2.4,6.6,80.00,"1","4",2.80,5,99,"25031606","드리머위즈",6.60,0.80,"드리머위즈",0,0,0,0,-7395,3089
6,"25082306","",2,88.89,2,"마이티아미",3.2,"24121506","24   12   15   06",8,22.22,"스페셜타임",12.0,21452,24282,"25 03 16  06","1200",4,"1","스페셜타임","김태희",1,16.5,4.2,11.3,70.00,"3","4",2.50,6,99,"25031606","드리머위즈",11.30,0.50,"드리머위즈",0,0,0,0,-2830,3090
6,"25082306","",2,88.89,2,"마이티아미",3.2,"24121506","24   12   15   06",5,55.56,"한강글로리",6.9,21452,24283,"25 03 16  06","1200",5,"11","한강글로리","문정균",1,17.1,3.6,14.4,60.00,"3","4",10.70,7,99,"25031606","드리머위즈",14.40,8.70,"드리머위즈",0,0,0,0,-2831,3091
4,"25082306","",8,36.36,3,"정상해돋이",21.9,"25040606","25   04   06   06",4,72.73,"한강글로리",11.4,24974,24283,"25 03 16  06","1200",5,"11","한강글로리","문정균",1,17.1,3.6,14.4,60.00,"4","4",24.90,8,99,"25031606","드리머위즈",14.40,22.90,"드리머위즈",0,0,0,0,691,3092
1,"25082306","",3,81.82,3,"정상해돋이",2.4,"25071207","25   07   12   07",11,9.09,"럭키하눌",13.1,27815,24284,"25 03 16  06","1200",6,"9","럭키하눌","김효정",1,17.1,0.2,14.6,50.00,"4","4",3.90,9,99,"25031606","드리머위즈",14.60,1.90,"드리머위즈",0,0,0,0,3531,3093
8,"25082306","",5,63.64,6,"창창삭스",17.5,"24101207","24   10   12   07",6,54.55,"럭키하눌",24.6,19353,24284,"25 03 16  06","1200",6,"9","럭키하눌","김효정",1,17.1,0.2,14.6,50.00,"6","4",7.50,10,99,"25031606","드리머위즈",14.60,5.50,"드리머위즈",0,0,0,0,-4931,3094
5,"25082306","",8,36.36,2,"마이티아미",8.6,"25011908","25   01   19   08",9,27.27,"럭키하눌",9.8,22668,24284,"25 03 16  06","1200",6,"9","럭키하눌","김효정",1,17.1,0.2,14.6,50.00,"5","4",13.40,11,99,"25031606","드리머위즈",14.60,11.40,"드리머위즈",0,0,0,0,-1616,3095
3,"25082306","",4,70.00,11,"브리도시리스",10.1,"25051109","25   05   11   09",5,60.00,"텐배거",10.3,26118,24285,"25 03 16  06","1200",7,"5","텐배거","오수철",1,17.6,3.0,18.1,40.00,"4","4",17.90,12,99,"25031606","드리머위즈",18.10,15.90,"드리머위즈",0,0,0,0,1833,3096
1,"25082306","",10,18.18,7,"굿최강",21.7,"25061507","25   06   15   07",6,54.55,"텐배거",13.3,27099,24285,"25 03 16  06","1200",7,"5","텐배거","오수철",1,17.6,3.0,18.1,40.00,"4","4",26.50,13,99,"25031606","드리머위즈",18.10,24.50,"드리머위즈",0,0,0,0,2814,3097
3,"25082306","",4,70.00,11,"브리도시리스",10.1,"25051109","25   05   11   09",7,40.00,"카라위너",13.7,26118,24286,"25 03 16  06","1200",8,"3","카라위너","임다빈",1,18.1,3.0,21.1,30.00,"4","4",17.50,14,99,"25031606","드리머위즈",21.10,15.50,"드리머위즈",0,0,0,0,1832,3098
3,"25082306","",10,10.00,2,"마이티아미",15.2,"25041310","25   04   13   10",7,40.00,"카라위너",13.8,25238,24286,"25 03 16  06","1200",8,"3","카라위너","임다빈",1,18.1,3.0,21.1,30.00,"4","4",22.50,15,99,"25031606","드리머위즈",21.10,20.50,"드리머위즈",0,0,0,0,952,3099
8,"25082306","",4,70.00,11,"브리도시리스",13.3,"24112402","24   11   24   02",9,20.00,"플라잉월드",24.5,20747,24287,"25 03 16  06","1200",9,"10","플라잉월드","조인권",1,18.3,1.2,22.3,20.00,"4","4",11.10,16,99,"25031606","드리머위즈",22.30,9.10,"드리머위즈",0,0,0,0,-3540,3100
10,"25082306","",7,45.45,6,"창창삭스",13.6,"24072806","24   07   28   06",10,18.18,"문학크라운",15.9,17363,24288,"25 03 16  06","1200",10,"4","문학크라운","해리카심",1,19.2,5.4,26.9,10.00,"4","4",24.60,18,99,"25031606","드리머위즈",26.90,22.60,"드리머위즈",0,0,0,0,-6925,3101
6,"25082306","",4,72.73,6,"창창삭스",8.5,"25010509","25   01   05   09",5,63.64,"아크로마린",5.3,22206,24295,"25 03 16  07","1700",6,"5","아크로마린","문정균",1,52.6,1.2,7.9,54.55,"4","O",11.10,1,0,"25031607","아크로마린",7.90,4.10,"엠케이리",0,0,0,0,-2089,3102
5,"25082306","",3,81.82,1,"은빛돌풍",7.2,"25022207","25   02   22   07",9,27.27,"서머파티",18.8,23495,24297,"25 03 16  07","1700",8,"6","서머파티","조상범",1,54.0,6.6,17.0,36.36,"6","O",5.40,2,0,"25031607","아크로마린",17.00,-1.60,"엠케이리",0,0,0,0,-802,3103
3,"25082306","",10,10.00,7,"굿최강",10.7,"25020808","25   02   08   08",9,20.00,"금성환희",10.9,23029,24298,"25 03 16  07","1700",9,"8","금성환희","오수철",1,54.1,0.6,14.3,27.27,"4","O",14.10,3,0,"25031607","아크로마린",14.30,7.10,"엠케이리",0,0,0,0,-1269,3104
8,"25082306","",2,90.91,1,"은빛돌풍",2.5,"24112308","24   11   23   08",6,54.55,"금성환희",14.7,20696,24298,"25 03 16  07","1700",9,"8","금성환희","오수철",1,54.1,0.6,14.3,27.27,"6","O",2.10,4,0,"25031607","아크로마린",14.30,-4.90,"엠케이리",0,0,0,0,-3602,3105
9,"25082306","",3,81.82,11,"브리도시리스",5.4,"24101202","24   10   12   02",7,45.45,"태풍처럼",9.8,19297,24318,"25 03 16  09","1800",2,"6","태풍처럼","정우주",1,58.5,11.4,9.6,90.00,"4","3",5.20,1,0,"25031609","태풍처럼",9.60,1.70,"이클립스아너",0,0,0,0,-5021,3106
11,"25082306","",8,30.00,9,"럭키하눌",9.1,"24070606","24   07   06   06",10,10.00,"별콩",19.2,16687,24319,"25 03 16  09","1800",3,"8","별콩","김철호",1,58.9,2.4,13.8,80.00,"6","3",3.70,2,0,"25031609","태풍처럼",13.80,0.20,"이클립스아너",0,0,0,0,-7632,3107
4,"25082306","",2,90.91,7,"굿최강",4.0,"25011107","25   01   11   07",9,27.27,"별콩",13.7,22299,24319,"25 03 16  09","1800",3,"8","별콩","김철호",1,58.9,2.4,13.8,80.00,"3","3",4.10,3,0,"25031609","태풍처럼",13.80,0.60,"이클립스아너",0,0,0,0,-2020,3108
3,"25082306","",7,40.00,5,"드림릿지",18.0,"24092908","24   09   29   08",9,20.00,"별콩",25.8,19012,24319,"25 03 16  09","1800",3,"8","별콩","김철호",1,58.9,2.4,13.8,80.00,"6","3",6.00,4,0,"25031609","태풍처럼",13.80,2.50,"이클립스아너",0,0,0,0,-5307,3109
2,"25082306","",5,55.56,10,"급행열차",2.5,"25062907","25   06   29   07",6,44.44,"뉴질랜드삭스",6.5,27507,24320,"25 03 16  09","1800",4,"5","뉴질랜드삭스","문정균",1,59.4,3.0,16.8,70.00,"4","3",12.80,5,0,"25031609","태풍처럼",16.80,9.30,"이클립스아너",0,0,0,0,3187,3110
6,"25082306","",4,72.73,6,"창창삭스",8.5,"25010509","25   01   05   09",7,45.45,"파워에치드",13.0,22206,24324,"25 03 16  09","1800",8,"11","파워에치드","김옥성",2,0.5,1.2,19.3,30.00,"4","2",14.80,7,0,"25031609","태풍처럼",19.30,9.80,"이클립스아너",0,0,0,0,-2118,3111
5,"25082306","",3,81.82,1,"은빛돌풍",7.2,"25022207","25   02   22   07",5,63.64,"강철여걸",9.6,23495,24335,"25 03 16  10","1400",8,"2","강철여걸","오수철",1,30.2,1.2,11.8,36.36,"6","6",9.40,4,0,"25031610","나노메타",11.80,9.40,"한강캡틴",0,0,0,0,-840,3112
1,"25082306","",11,9.09,9,"럭키하눌",13.1,"25071207","25   07   12   07",9,27.27,"알사이먼",11.7,27823,24337,"25 03 16  10","1400",10,"8","알사이먼","김태희",1,31.5,5.4,18.8,18.18,"4","6",20.20,5,0,"25031610","나노메타",18.80,20.20,"한강캡틴",0,0,0,0,3486,3113
1,"25082306","",3,81.82,3,"정상해돋이",2.4,"25071207","25   07   12   07",9,27.27,"알사이먼",11.7,27815,24337,"25 03 16  10","1400",10,"8","알사이먼","김태희",1,31.5,5.4,18.8,18.18,"4","6",9.50,6,0,"25031610","나노메타",18.80,9.50,"한강캡틴",0,0,0,0,3478,3114
2,"25082306","",6,44.44,1,"은빛돌풍",12.6,"25060106","25   06   01   06",5,55.56,"라온더대세",7.2,26715,24344,"25 03 16  11","1400",6,"11","라온더대세","정우주",1,28.2,2.4,6.0,54.55,"4","6",11.40,2,0,"25031611","마이티숀",6.00,11.40,"페퍼엑스",0,0,0,0,2371,3115
1,"25082306","",2,87.50,1,"은빛돌풍",2.6,"25070604","25   07   06   04",5,50.00,"라온더대세",6.8,27677,24344,"25 03 16  11","1400",6,"11","라온더대세","정우주",1,28.2,2.4,6.0,54.55,"4","6",1.80,3,0,"25031611","마이티숀",6.00,1.80,"페퍼엑스",0,0,0,0,3333,3116
1,"25082306","",6,44.44,6,"창창삭스",6.2,"25052407","25   05   24   07",5,55.56,"힐링헤이븐",5.2,26426,24345,"25 03 16  11","1400",7,"3","힐링헤이븐","빅투아르",1,28.8,3.6,9.6,45.45,"4","6",10.60,4,0,"25031611","마이티숀",9.60,10.60,"페퍼엑스",0,0,0,0,2081,3117
12,"25082306","",4,72.73,4,"간다고",7.5,"24072101","24   07   21   01",9,27.27,"세명고스트",18.2,17108,24354,"25 03 22  01","1200",5,"5","세명고스트","김효정",1,18.7,1.8,15.0,60.00,"6","5",4.30,1,0,"25032201","세명고스트",15.00,4.30,"금계포란",0,0,0,0,-7246,3118
2,"25082306","",5,63.64,7,"굿최강",4.2,"25042607","25   04   26   07",8,36.36,"글로벌파로아",8.5,25553,24367,"25 03 22  02","1200",8,"10","글로벌파로아","박태종",1,18.5,4.8,13.2,36.36,"4","5",8.90,1,0,"25032202","글로벌파로아",13.20,8.90,"나이스포스",0,0,0,0,1186,3119
2,"25082306","",3,81.82,6,"창창삭스",3.0,"25042607","25   04   26   07",8,36.36,"글로벌파로아",8.5,25551,24367,"25 03 22  02","1200",8,"10","글로벌파로아","박태종",1,18.5,4.8,13.2,36.36,"4","5",7.70,2,0,"25032202","글로벌파로아",13.20,7.70,"나이스포스",0,0,0,0,1184,3120
1,"25082306","",4,72.73,8,"소울비트",3.6,"25042607","25   04   26   07",8,36.36,"글로벌파로아",8.5,25552,24367,"25 03 22  02","1200",8,"10","글로벌파로아","박태종",1,18.5,4.8,13.2,36.36,"4","5",8.30,3,0,"25032202","글로벌파로아",13.20,8.30,"나이스포스",0,0,0,0,1185,3121
1,"25082306","",7,45.45,11,"브리도시리스",9.8,"25080309","25   08   03   09",6,54.55,"캄인스톰",7.8,28564,24368,"25 03 22  02","1200",9,"11","캄인스톰","오수철",1,18.9,2.4,15.6,27.27,"4","5",17.60,4,0,"25032202","글로벌파로아",15.60,17.60,"나이스포스",0,0,0,0,4196,3122
3,"25082306","",4,70.00,11,"브리도시리스",10.1,"25051109","25   05   11   09",9,20.00,"캄인스톰",21.2,26118,24368,"25 03 22  02","1200",9,"11","캄인스톰","오수철",1,18.9,2.4,15.6,27.27,"4","5",4.50,5,0,"25032202","글로벌파로아",15.60,4.50,"나이스포스",0,0,0,0,1750,3123
5,"25082306","",3,81.82,4,"간다고",8.4,"25022205","25   02   22   05",9,27.27,"쌍옥루",15.9,23473,24383,"25 03 22  04","1400",4,"5","쌍옥루","조상범",1,30.9,4.2,9.3,72.73,"6","4",1.80,1,0,"25032204","쌍옥루",9.30,-0.20,"파사킹",0,0,0,0,-910,3124
12,"25082306","",4,72.73,4,"간다고",7.5,"24072101","24   07   21   01",5,63.64,"학산대세",11.0,17108,24385,"25 03 22  04","1400",6,"4","학산대세","해리카심",1,31.6,0.6,14.3,54.55,"6","3",10.80,2,0,"25032204","쌍옥루",14.30,7.30,"파사킹",0,0,0,0,-7277,3125
5,"25082306","",1,100.0,7,"굿최강",0.7,"24111002","24   11   10   02",8,36.36,"나비드",7.8,20305,24406,"25 03 22  06","1700",5,"2","나비드","김태희",1,53.3,0.2,4.5,63.64,"4","3",-2.60,5,0,"25032206","거센진격",4.50,-6.10,"거센진격",0,0,0,0,-4101,3126
3,"25082306","",7,40.00,5,"드림릿지",18.0,"24092908","24   09   29   08",5,60.00,"달콩",6.6,19012,24407,"25 03 22  06","1700",6,"9","달콩","장추열",1,53.8,3.0,4.9,54.55,"6","3",16.30,6,0,"25032206","거센진격",4.90,12.80,"거센진격",0,0,0,0,-5395,3127
4,"25082306","",8,36.36,3,"정상해돋이",21.9,"25040606","25   04   06   06",6,54.55,"빛나는질주",18.5,24974,24408,"25 03 22  06","1700",7,"3","빛나는질주","김성현",1,53.9,0.6,8.8,45.45,"4","3",12.20,7,0,"25032206","거센진격",8.80,8.70,"거센진격",0,0,0,0,566,3128
10,"25082306","",5,66.67,11,"브리도시리스",12.0,"24091403","24   09   14   03",11,16.67,"윈캐처",22.1,18613,24411,"25 03 22  06","1700",10,"1","윈캐처","정정희",1,54.6,2.4,12.0,18.18,"5","3",1.90,10,0,"25032206","거센진격",12.00,-1.60,"거센진격",0,0,0,0,-5798,3129
6,"25082306","",4,70.00,11,"브리도시리스",18.0,"25011809","25   01   18   09",5,60.00,"엠케이모찌",18.2,22554,24412,"25 03 22  06","1700",11,"4","엠케이모찌","조상범",1,55.6,6.0,18.0,9.09,"6","3",17.80,12,0,"25032206","거센진격",18.00,14.30,"거센진격",0,0,0,0,-1858,3130
1,"25082306","",7,45.45,5,"드림릿지",10.3,"25011109","25   01   11   09",6,54.55,"라파예트",6.4,22324,24425,"25 03 22  08","1600",2,"3","라파예트","해리카심",1,43.2,1.8,2.6,90.00,"3","6",6.50,1,0,"25032208","라파예트",2.60,6.50,"트라움킹",0,0,0,0,-2101,3131
7,"25082306","",4,72.73,1,"은빛돌풍",7.9,"24122906","24   12   29   06",9,27.27,"시티킹",13.9,21940,24426,"25 03 22  08","1600",3,"1","시티킹","코지",1,43.3,0.6,3.2,80.00,"5","6",-2.80,3,0,"25032208","라파예트",3.20,-2.80,"트라움킹",0,0,0,0,-2486,3132
7,"25082306","",4,72.73,1,"은빛돌풍",7.9,"24122906","24   12   29   06",7,45.45,"슈팅리버스",11.0,21940,24427,"25 03 22  08","1600",4,"5","슈팅리버스","조상범",1,44.1,4.8,8.0,70.00,"5","6",4.90,5,0,"25032208","라파예트",8.00,4.90,"트라움킹",0,0,0,0,-2487,3133
7,"25082306","",1,100.0,2,"마이티아미",0.0,"24110306","24   11   03   06",3,77.78,"유수부쟁선",2.4,20132,24484,"25 03 23  03","1300",9,"8","유수부쟁선","임다빈",1,24.1,0.6,12.4,27.27,"6","4",10.00,1,0,"25032303","유수부쟁선",12.40,8.00,"자이언트보스",0,0,0,0,-4352,3134
7,"25082306","",1,100.0,4,"간다고",0.0,"24121503","24   12   15   03",4,62.50,"크레이지창",7.8,21420,24488,"25 03 23  04","1400",2,"5","크레이지창","김옥성",1,29.6,0.6,2.2,90.00,"5","2",-5.60,2,99,"25032304","간다고",2.20,-10.6,"간다고",0,0,0,0,-3068,3135
2,"25082306","",7,45.45,9,"럭키하눌",9.8,"25062808","25   06   28   08",5,63.64,"슈퍼선더",6.5,27427,24498,"25 03 23  05","1700",1,"6","슈퍼선더","장추열",1,51.5,0.0,0.0,100.0,"4","4",3.30,1,0,"25032305","슈퍼선더",0.00,1.30,"슈퍼선더",0,0,0,0,2929,3136
4,"25082306","",5,63.64,5,"드림릿지",12.7,"24081707","24   08   17   07",8,36.36,"산본쓰나미",21.0,17756,24508,"25 03 23  05","1700",11,"2","산본쓰나미","오수철",1,56.5,7.8,31.2,9.09,"5","4",22.90,2,0,"25032305","슈퍼선더",31.20,20.90,"슈퍼선더",0,0,0,0,-6752,3137
2,"25082306","",8,30.00,3,"정상해돋이",15.0,"25061509","25   06   15   09",9,20.00,"마이티쎈",18.7,27122,24510,"25 03 23  06","1200",2,"1","마이티쎈","김효정",1,14.9,14.4,14.4,90.91,"4","4",10.70,1,0,"25032306","마이티쎈",14.40,8.70,"오늘도스마일",0,0,0,0,2612,3138
5,"25082306","",3,81.82,1,"은빛돌풍",7.2,"25022207","25   02   22   07",6,54.55,"마이티쎈",11.2,23495,24510,"25 03 23  06","1200",2,"1","마이티쎈","김효정",1,14.9,14.4,14.4,90.91,"6","4",10.40,2,0,"25032306","마이티쎈",14.40,8.40,"오늘도스마일",0,0,0,0,-1015,3139
2,"25082306","",6,44.44,1,"은빛돌풍",12.6,"25060106","25   06   01   06",7,33.33,"컴플리트스텝",14.2,26715,24513,"25 03 23  06","1200",5,"3","컴플리트스텝","조한별",1,15.4,1.8,17.1,63.64,"4","3",15.50,3,0,"25032306","마이티쎈",17.10,12.00,"오늘도스마일",0,0,0,0,2202,3140
5,"25082306","",3,81.82,1,"은빛돌풍",7.2,"25022207","25   02   22   07",8,36.36,"벌교차돌",14.7,23495,24515,"25 03 23  06","1200",7,"11","벌교차돌","조인권",1,16.9,1.2,25.3,45.45,"6","3",17.80,4,0,"25032306","마이티쎈",25.30,14.30,"오늘도스마일",0,0,0,0,-1020,3141
2,"25082306","",6,44.44,1,"은빛돌풍",12.6,"25060106","25   06   01   06",9,11.11,"벌교차돌",13.5,26715,24515,"25 03 23  06","1200",7,"11","벌교차돌","조인권",1,16.9,1.2,25.3,45.45,"4","3",24.40,5,0,"25032306","마이티쎈",25.30,20.90,"오늘도스마일",0,0,0,0,2200,3142
10,"25082306","",5,66.67,11,"브리도시리스",12.0,"24091403","24   09   14   03",7,50.00,"스마일링프린스",16.0,18613,24521,"25 03 23  07","1200",2,"1","스마일링프린스","해리카심",1,15.2,7.2,7.7,90.91,"5","6",3.70,2,0,"25032307","스마일링프린스",7.70,3.70,"오리온알파",0,0,0,0,-5908,3143
3,"25082306","",8,30.00,10,"급행열차",10.2,"25052507","25   05   25   07",7,40.00,"클림트월드",9.6,26525,24522,"25 03 23  07","1200",3,"3","클림트월드","오수철",1,15.7,3.0,10.7,81.82,"4","6",11.30,4,0,"25032307","스마일링프린스",10.70,11.30,"오리온알파",0,0,0,0,2003,3144
2,"25082306","",5,63.64,7,"굿최강",4.2,"25042607","25   04   26   07",9,27.27,"글로리영광",8.4,25553,24523,"25 03 23  07","1200",4,"10","글로리영광","유승완",1,15.7,0.2,10.9,72.73,"4","6",6.70,5,0,"25032307","스마일링프린스",10.90,6.70,"오리온알파",0,0,0,0,1030,3145
1,"25082306","",4,72.73,8,"소울비트",3.6,"25042607","25   04   26   07",9,27.27,"글로리영광",8.4,25552,24523,"25 03 23  07","1200",4,"10","글로리영광","유승완",1,15.7,0.2,10.9,72.73,"4","6",6.10,6,0,"25032307","스마일링프린스",10.90,6.10,"오리온알파",0,0,0,0,1029,3146
2,"25082306","",3,81.82,6,"창창삭스",3.0,"25042607","25   04   26   07",9,27.27,"글로리영광",8.4,25551,24523,"25 03 23  07","1200",4,"10","글로리영광","유승완",1,15.7,0.2,10.9,72.73,"4","6",5.50,7,0,"25032307","스마일링프린스",10.90,5.50,"오리온알파",0,0,0,0,1028,3147
1,"25082306","",10,18.18,7,"굿최강",21.7,"25061507","25   06   15   07",11,9.09,"사다우카",23.5,27099,24524,"25 03 23  07","1200",5,"4","사다우카","조상범",1,15.8,0.6,11.5,63.64,"4","6",9.70,8,0,"25032307","스마일링프린스",11.50,9.70,"오리온알파",0,0,0,0,2575,3148
5,"25082306","",5,63.64,3,"정상해돋이",16.2,"25030908","25   03   09   08",9,27.27,"용비불패",21.1,24084,24526,"25 03 23  07","1200",7,"2","용비불패","김태희",1,16.8,5.4,17.5,45.45,"5","6",12.60,9,0,"25032307","스마일링프린스",17.50,12.60,"오리온알파",0,0,0,0,-442,3149
3,"25082306","",4,62.50,8,"소울비트",6.4,"24031703","24   03   17   03",6,37.50,"용비불패",9.4,13288,24526,"25 03 23  07","1200",7,"2","용비불패","김태희",1,16.8,5.4,17.5,45.45,"5","6",14.50,11,0,"25032307","스마일링프린스",17.50,14.50,"오리온알파",0,0,0,0,-11238,3150
9,"25082306","",6,54.55,9,"럭키하눌",24.6,"24101207","24   10   12   07",5,63.64,"창창삭스",17.5,19354,24557,"25 03 23  10","1400",2,"4","창창삭스","장추열",1,28.3,7.8,7.8,90.00,"6","5",14.90,3,99,"25032310","마이티에버",7.80,14.90,"마이티에버",0,0,0,0,-5203,3151
8,"25082306","",4,70.00,11,"브리도시리스",13.3,"24112402","24   11   24   02",8,30.00,"픽처",16.0,20747,24558,"25 03 23  10","1400",3,"3","픽처","김동수",1,29.2,5.4,13.2,80.00,"4","5",10.50,4,99,"25032310","마이티에버",13.20,10.50,"마이티에버",0,0,0,0,-3811,3152
1,"25082306","",3,81.82,3,"정상해돋이",2.4,"25071207","25   07   12   07",7,45.45,"픽처",8.1,27815,24558,"25 03 23  10","1400",3,"3","픽처","김동수",1,29.2,5.4,13.2,80.00,"4","5",7.50,5,99,"25032310","마이티에버",13.20,7.50,"마이티에버",0,0,0,0,3257,3153
1,"25082306","",11,9.09,9,"럭키하눌",13.1,"25071207","25   07   12   07",7,45.45,"픽처",8.1,27823,24558,"25 03 23  10","1400",3,"3","픽처","김동수",1,29.2,5.4,13.2,80.00,"4","5",18.20,6,99,"25032310","마이티에버",13.20,18.20,"마이티에버",0,0,0,0,3265,3154
4,"25082306","",2,90.91,7,"굿최강",4.0,"25011107","25   01   11   07",6,54.55,"스피닝칸트",8.3,22299,24561,"25 03 23  10","1400",6,"11","스피닝칸트","이동하",1,30.1,3.6,17.0,50.00,"3","5",12.70,7,99,"25032310","마이티에버",17.00,12.70,"마이티에버",0,0,0,0,-2262,3155
5,"25082306","",1,100.0,6,"창창삭스",0.0,"25012508","25   01   25   08",10,18.18,"슈어니스",14.0,22781,24562,"25 03 23  10","1400",7,"9","슈어니스","조한별",1,30.2,0.6,17.6,40.00,"5","5",3.60,8,99,"25032310","마이티에버",17.60,3.60,"마이티에버",0,0,0,0,-1781,3156
9,"25082306","",3,81.82,11,"브리도시리스",5.4,"24101202","24   10   12   02",4,72.73,"슈어니스",7.2,19297,24562,"25 03 23  10","1400",7,"9","슈어니스","조한별",1,30.2,0.6,17.6,40.00,"4","5",15.80,9,99,"25032310","마이티에버",17.60,15.80,"마이티에버",0,0,0,0,-5265,3157
6,"25082306","",5,63.64,1,"은빛돌풍",3.7,"25012508","25   01   25   08",10,18.18,"슈어니스",14.0,22785,24562,"25 03 23  10","1400",7,"9","슈어니스","조한별",1,30.2,0.6,17.6,40.00,"5","5",7.30,10,99,"25032310","마이티에버",17.60,7.30,"마이티에버",0,0,0,0,-1777,3158
4,"25082306","",4,70.00,6,"창창삭스",8.0,"25030208","25   03   02   08",8,30.00,"글로리삭스",21.5,23855,24564,"25 03 23  10","1400",9,"10","글로리삭스","김성현",1,31.2,0.6,25.2,20.00,"2","5",11.70,11,99,"25032310","마이티에버",25.20,11.70,"마이티에버",0,0,0,0,-709,3159
4,"25082306","",2,90.91,7,"굿최강",4.0,"25011107","25   01   11   07",4,72.73,"마이티조이",4.4,22299,24567,"25 03 23  11","1200",1,"4","마이티조이","김태희",1,13.7,0.0,0.0,100.0,"3","4",-0.40,1,0,"25032311","마이티조이",0.00,-2.40,"마이티조이",0,0,0,0,-2268,3160
4,"25082306","",2,90.91,7,"굿최강",4.0,"25011107","25   01   11   07",7,45.45,"월드피플",11.8,22299,24571,"25 03 23  11","1200",5,"2","월드피플","김용근",1,14.8,0.2,7.8,63.64,"3","4",0.00,3,0,"25032311","마이티조이",7.80,-2.00,"마이티조이",0,0,0,0,-2272,3161
5,"25082306","",4,72.73,5,"드림릿지",7.1,"24071308","24   07   13   08",5,63.64,"도깨비",9.1,16886,24573,"25 03 23  11","1200",7,"6","도깨비","김성현",1,16.4,8.4,17.4,45.45,"1","4",15.40,4,0,"25032311","마이티조이",17.40,13.40,"마이티조이",0,0,0,0,-7687,3162
12,"25082306","",4,72.73,4,"간다고",7.5,"24072101","24   07   21   01",8,36.36,"커맨드블루",15.2,17108,24596,"25 03 29  02","1400",8,"9","커맨드블루","조한별",1,32.1,0.2,7.1,30.00,"6","2",-0.60,1,0,"25032902","커맨드블루",7.10,-5.60,"원더풀어롱",0,0,0,0,-7488,3163
2,"25082306","",8,12.50,4,"간다고",15.6,"25062904","25   06   29   04",7,25.00,"커맨드블루",14.2,27481,24596,"25 03 29  02","1400",8,"9","커맨드블루","조한별",1,32.1,0.2,7.1,30.00,"5","2",8.50,2,0,"25032902","커맨드블루",7.10,3.50,"원더풀어롱",0,0,0,0,2885,3164
10,"25082306","",7,45.45,4,"간다고",11.3,"24100503","24   10   05   03",6,54.55,"플라잉라이언",12.4,19075,24604,"25 03 29  03","1400",5,"5","플라잉라이언","이용호",1,31.6,0.6,4.8,60.00,"4","2",3.70,1,0,"25032903","플라잉라이언",4.80,-1.30,"아치데이",0,0,0,0,-5529,3165
5,"25082306","",3,81.82,4,"간다고",8.4,"25022205","25   02   22   05",5,63.64,"왕최고",12.5,23473,24620,"25 03 29  04","1300",10,"4","왕최고","문세영",1,24.9,0.2,16.0,18.18,"3","6",11.90,2,0,"25032904","용비태양",16.00,11.90,"용비태양",0,0,0,0,-1147,3166
3,"25082306","",6,50.00,4,"간다고",8.6,"25060104","25   06   01   04",5,60.00,"청량산",5.9,26694,24627,"25 03 29  05","1800",6,"10","청량산","조한별",2,0.9,1.8,10.7,50.00,"5","5",13.40,1,0,"25032905","청량산",10.70,13.40,"지산포스",0,0,0,0,2067,3167
2,"25082306","",5,63.64,7,"굿최강",4.2,"25042607","25   04   26   07",10,18.18,"오섬브레인",11.0,25553,24633,"25 03 29  06","1400",2,"7","오섬브레인","이동하",1,30.6,0.6,1.5,90.91,"4","5",-5.30,2,99,"25032906","라온주얼스톤",1.50,-5.30,"라온주얼스톤",0,0,0,0,920,3168
2,"25082306","",3,81.82,6,"창창삭스",3.0,"25042607","25   04   26   07",10,18.18,"오섬브레인",11.0,25551,24633,"25 03 29  06","1400",2,"7","오섬브레인","이동하",1,30.6,0.6,1.5,90.91,"4","5",-6.50,3,99,"25032906","라온주얼스톤",1.50,-6.50,"라온주얼스톤",0,0,0,0,918,3169
1,"25082306","",4,72.73,8,"소울비트",3.6,"25042607","25   04   26   07",10,18.18,"오섬브레인",11.0,25552,24633,"25 03 29  06","1400",2,"7","오섬브레인","이동하",1,30.6,0.6,1.5,90.91,"4","5",-5.90,4,99,"25032906","라온주얼스톤",1.50,-5.90,"라온주얼스톤",0,0,0,0,919,3170
