"HNO_FR","REFER1","HA22_G","RECCO","HA_22ND","POWER","POWER_ADJ","RANO_FR","N_G_IN_ROUND.x","MEDIAN_G1.x","MAD_G1.x","P80_G1.x","R_Z1","R_GATE1_Z","R_GATE1_P","R_SKIP_G_LE2","R_DEL_STEP1_ROW","X_R","X_R2","N_G_IN_ROUND.y","MEDIAN_G1.y","MAD_G1.y","Z1","P80_G1.y","GATE1_Z","GATE1_P","DEL_STEP1","N_ROUND","MEDIAN_AA2","MAD_AA2","Z2","P80_AA2","GATE2_Z","GATE2_P","DEL_STEP2","SKIP_G_LE2","SKIP_N_ROUND_LT3","POOR_LOCAL","X_C","MEDIAN_C","MAD_C","Z_C","P80_C","HR_GATE_Z","HR_GATE_P","N_ROUND_HR","HR_DEL"
4,22,5,"4679","LEGION OF MERIT (D419)",10.08,5.947,"25092104",5,4.56,1.79,5.99,3.08379888268156,1,1,0,1,6.88,6.88,5,4.56,1.79,1.3,5.99,0,1,1,24,3.83,2.8,1.09,6.33,0,1,1,0,0,1,2.28,-0.09,2.13,1.11,1.73,0,1,24,1
4,22,5,"4737","PHOENIX LIGHT (G192)",7.38,3.8833,"25092104",5,4.56,1.79,5.99,1.57541899441341,0,1,0,1,6.88,6.88,5,4.56,1.79,1.3,5.99,0,1,1,24,3.83,2.8,1.09,6.33,0,1,1,0,0,1,2.28,-0.09,2.13,1.11,1.73,0,1,24,1
4,22,5,"5294","VOYAGE SAMURAI (J026)",5.55,1.8272,"25092104",5,4.56,1.79,5.99,0.553072625698324,0,0,0,0,6.88,6.88,5,4.56,1.79,1.3,5.99,0,1,1,24,3.83,2.8,1.09,6.33,0,1,1,0,0,1,2.28,-0.09,2.13,1.11,1.73,0,1,24,1
4,22,5,"5468","DIVANO (J142)",6.93,3.4259,"25092104",5,4.56,1.79,5.99,1.32402234636872,0,1,0,1,6.88,6.88,5,4.56,1.79,1.3,5.99,0,1,1,24,3.83,2.8,1.09,6.33,0,1,1,0,0,1,2.28,-0.09,2.13,1.11,1.73,0,1,24,1
4,22,5,"5646","BERLIN TANGO (E120)",11.62,7.37,"25092104",5,4.56,1.79,5.99,3.94413407821229,1,1,0,1,6.88,6.88,5,4.56,1.79,1.3,5.99,0,1,1,24,3.83,2.8,1.09,6.33,0,1,1,0,0,1,2.28,-0.09,2.13,1.11,1.73,0,1,24,1
4,22,5,"5837","CALIFORNIA TOUCH (J051)",8.76,4.796,"25092104",5,4.56,1.79,5.99,2.3463687150838,0,1,0,1,6.88,6.88,5,4.56,1.79,1.3,5.99,0,1,1,24,3.83,2.8,1.09,6.33,0,1,1,0,0,1,2.28,-0.09,2.13,1.11,1.73,0,1,24,1
4,22,5,"6120","KARMA (G392)",1.46,-2.1557,"25092104",5,4.56,1.79,5.99,-1.73184357541899,0,0,0,0,6.88,6.88,5,4.56,1.79,1.3,5.99,0,1,1,24,3.83,2.8,1.09,6.33,0,1,1,0,0,1,2.28,-0.09,2.13,1.11,1.73,0,1,24,1
4,22,5,"6233","TOP PEAK (H441)",0.8,-3.149,"25092104",5,4.56,1.79,5.99,-2.10055865921788,0,0,0,0,6.88,6.88,5,4.56,1.79,1.3,5.99,0,1,1,24,3.83,2.8,1.09,6.33,0,1,1,0,0,1,2.28,-0.09,2.13,1.11,1.73,0,1,24,1
4,22,5,"6289","RUBYLOT (H412)",4.52,0.9833,"25092104",5,4.56,1.79,5.99,-0.0223463687150838,0,0,0,0,6.88,6.88,5,4.56,1.79,1.3,5.99,0,1,1,24,3.83,2.8,1.09,6.33,0,1,1,0,0,1,2.28,-0.09,2.13,1.11,1.73,0,1,24,1
4,22,5,"6299","RUBYLOT (H412)",7.14,3.6033,"25092104",5,4.56,1.79,5.99,1.4413407821229,0,1,0,1,6.88,6.88,5,4.56,1.79,1.3,5.99,0,1,1,24,3.83,2.8,1.09,6.33,0,1,1,0,0,1,2.28,-0.09,2.13,1.11,1.73,0,1,24,1
4,22,5,"685","GLOBAL HARMONY (G337)",5.51,2.0608,"25092104",5,4.56,1.79,5.99,0.53072625698324,0,0,0,0,6.88,6.88,5,4.56,1.79,1.3,5.99,0,1,1,24,3.83,2.8,1.09,6.33,0,1,1,0,0,1,2.28,-0.09,2.13,1.11,1.73,0,1,24,1
4,22,5,"689","GLOBAL HARMONY (G337)",4.55,1.1008,"25092104",5,4.56,1.79,5.99,-0.00558659217877083,0,0,0,0,6.88,6.88,5,4.56,1.79,1.3,5.99,0,1,1,24,3.83,2.8,1.09,6.33,0,1,1,0,0,1,2.28,-0.09,2.13,1.11,1.73,0,1,24,1
4,22,5,"77","LUCKY ENCOUNTER (H274)",4.85,1.1533,"25092104",5,4.56,1.79,5.99,0.162011173184358,0,0,0,0,6.88,6.88,5,4.56,1.79,1.3,5.99,0,1,1,24,3.83,2.8,1.09,6.33,0,1,1,0,0,1,2.28,-0.09,2.13,1.11,1.73,0,1,24,1
4,22,5,"813","SUPER WINNER (C341)",5.48,1.7309,"25092104",5,4.56,1.79,5.99,0.513966480446928,0,0,0,0,6.88,6.88,5,4.56,1.79,1.3,5.99,0,1,1,24,3.83,2.8,1.09,6.33,0,1,1,0,0,1,2.28,-0.09,2.13,1.11,1.73,0,1,24,1
4,22,5,"819","SUPER WINNER (C341)",10.27,6.5209,"25092104",5,4.56,1.79,5.99,3.18994413407821,1,1,0,1,6.88,6.88,5,4.56,1.79,1.3,5.99,0,1,1,24,3.83,2.8,1.09,6.33,0,1,1,0,0,1,2.28,-0.09,2.13,1.11,1.73,0,1,24,1
4,23,5,"1214","TOMODACHI KOKOROE (H303)",4.47,0.4741,"25092104",5,5.38,0.39,5.58,-2.33333333333333,0,0,0,0,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"1389","MUGEN (H338)",6.82,3.0942,"25092104",5,5.38,0.39,5.58,3.69230769230769,1,1,0,1,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"143","DANCING CODE (G365)",3.35,-0.1725,"25092104",5,5.38,0.39,5.58,-5.2051282051282,0,0,0,0,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"146","DANCING CODE (G365)",2.18,-1.3425,"25092104",5,5.38,0.39,5.58,-8.2051282051282,0,0,0,0,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"2011","FALLON (H219)",5.64,1.8297,"25092104",5,5.38,0.39,5.58,0.666666666666666,0,1,0,1,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"2092","M UNICORN (G466)",3.66,-0.1314,"25092104",5,5.38,0.39,5.58,-4.41025641025641,0,0,0,0,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"2153","SUPERB KID (H298)",5.89,2.1739,"25092104",5,5.38,0.39,5.58,1.30769230769231,0,1,0,1,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"2438","SIMPLY MAVERICK (H346)",6.13,1.8832,"25092104",5,5.38,0.39,5.58,1.92307692307692,0,1,0,1,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"2471","KA YING GENERATION (J075)",1.36,-2.5491,"25092104",5,5.38,0.39,5.58,-10.3076923076923,0,0,0,0,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"2651","VOYAGE SAMURAI (J026)",6.07,2.3472,"25092104",5,5.38,0.39,5.58,1.76923076923077,0,1,0,1,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"2704","GIDDY UP (J020)",7.57,4.0097,"25092104",5,5.38,0.39,5.58,5.61538461538462,1,1,0,1,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"3187","HELIOS EXPRESS (H302)",8.15,4.0016,"25092104",5,5.38,0.39,5.58,7.1025641025641,1,1,0,1,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"3212","BLUE MARLIN (H078)",11.83,7.9674,"25092104",5,5.38,0.39,5.58,16.5384615384615,1,1,0,1,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"3711","KA YING RISING (J062)",3.78,-0.3476,"25092104",5,5.38,0.39,5.58,-4.1025641025641,0,0,0,0,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"386","TAJ DRAGON (H164)",0.49,-3.3675,"25092104",5,5.38,0.39,5.58,-12.5384615384615,0,0,0,0,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"400","TAJ DRAGON (H164)",7.3,3.4425,"25092104",5,5.38,0.39,5.58,4.92307692307692,1,1,0,1,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"432","OUTGATE (H113)",5.44,1.3597,"25092104",5,5.38,0.39,5.58,0.153846153846155,0,0,0,0,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"4837","YELLOWFIN (G326)",7.13,2.7047,"25092104",5,5.38,0.39,5.58,4.48717948717949,1,1,0,1,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"5497","CALL ME GLORIOUS (H410)",4.09,0.1159,"25092104",5,5.38,0.39,5.58,-3.30769230769231,0,0,0,0,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"5639","BERLIN TANGO (E120)",10.26,6.01,"25092104",5,5.38,0.39,5.58,12.5128205128205,1,1,0,1,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"6513","BOTTOMUPTOGETHER (J316)",5.64,1.234,"25092104",5,5.38,0.39,5.58,0.666666666666666,0,1,0,1,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"694","GLOBAL HARMONY (G337)",6.38,2.9308,"25092104",5,5.38,0.39,5.58,2.56410256410256,1,1,0,1,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"7","SUPER WINNER (C341)",-0.5,-4.2491,"25092104",5,5.38,0.39,5.58,-15.0769230769231,0,0,0,0,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"749","LEAN HERO (G402)",9.91,6.3141,"25092104",5,5.38,0.39,5.58,11.6153846153846,1,1,0,1,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"815","SUPER WINNER (C341)",1.54,-2.2091,"25092104",5,5.38,0.39,5.58,-9.84615384615384,0,0,0,0,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"817","SUPER WINNER (C341)",5.51,1.7609,"25092104",5,5.38,0.39,5.58,0.333333333333333,0,0,0,0,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,23,5,"889","GALAXY PATCH (H399)",3.6,-0.5161,"25092104",5,5.38,0.39,5.58,-4.56410256410256,0,0,0,0,5.64,5.64,5,5.38,0.39,0.67,5.58,0,1,1,24,3.83,2.8,0.65,6.33,0,0,0,0,0,1,1.41,-0.09,2.13,0.7,1.73,0,0,24,0
4,24,5,"16357","COPARTNER AMBITION (E218)",5.9,2.2646,"25092104",5,2.36,1.63,3.61,2.17177914110429,0,1,0,1,3.46,3.46,5,2.36,1.63,0.67,3.61,0,0,0,24,3.83,2.8,-0.13,6.33,0,0,0,0,0,0,-0.09,-0.09,2.13,0,1.73,0,0,24,0
4,24,5,"1741","WUNDERBAR (H411)",5.43,1.707,"25092104",5,2.36,1.63,3.61,1.88343558282209,0,1,0,1,3.46,3.46,5,2.36,1.63,0.67,3.61,0,0,0,24,3.83,2.8,-0.13,6.33,0,0,0,0,0,0,-0.09,-0.09,2.13,0,1.73,0,0,24,0
4,24,5,"1823","BON'S A PEARLA (G449)",0.19,-3.8131,"25092104",5,2.36,1.63,3.61,-1.33128834355828,0,0,0,0,3.46,3.46,5,2.36,1.63,0.67,3.61,0,0,0,24,3.83,2.8,-0.13,6.33,0,0,0,0,0,0,-0.09,-0.09,2.13,0,1.73,0,0,24,0
4,24,5,"2098","M UNICORN (G466)",2.93,-0.8614,"25092104",5,2.36,1.63,3.61,0.349693251533743,0,0,0,0,3.46,3.46,5,2.36,1.63,0.67,3.61,0,0,0,24,3.83,2.8,-0.13,6.33,0,0,0,0,0,0,-0.09,-0.09,2.13,0,1.73,0,0,24,0
4,24,5,"2141","WUNDERBAR (H411)",0.74,-2.983,"25092104",5,2.36,1.63,3.61,-0.993865030674847,0,0,0,0,3.46,3.46,5,2.36,1.63,0.67,3.61,0,0,0,24,3.83,2.8,-0.13,6.33,0,0,0,0,0,0,-0.09,-0.09,2.13,0,1.73,0,0,24,0
4,24,5,"3056","RAGING BLIZZARD (H368)",2.79,-0.9697,"25092104",5,2.36,1.63,3.61,0.263803680981595,0,0,0,0,3.46,3.46,5,2.36,1.63,0.67,3.61,0,0,0,24,3.83,2.8,-0.13,6.33,0,0,0,0,0,0,-0.09,-0.09,2.13,0,1.73,0,0,24,0
4,24,5,"3421","HAPPY FAT CAT (G166)",6.03,2.505,"25092104",5,2.36,1.63,3.61,2.25153374233129,0,1,0,1,3.46,3.46,5,2.36,1.63,0.67,3.61,0,0,0,24,3.83,2.8,-0.13,6.33,0,0,0,0,0,0,-0.09,-0.09,2.13,0,1.73,0,0,24,0
4,24,5,"3865","SHOW RESPECT (H138)",6.66,2.758,"25092104",5,2.36,1.63,3.61,2.63803680981595,1,1,0,1,3.46,3.46,5,2.36,1.63,0.67,3.61,0,0,0,24,3.83,2.8,-0.13,6.33,0,0,0,0,0,0,-0.09,-0.09,2.13,0,1.73,0,0,24,0
4,24,5,"441","COPARTNER AMBITION (E218)",4.38,0.7446,"25092104",5,2.36,1.63,3.61,1.23926380368098,0,1,0,1,3.46,3.46,5,2.36,1.63,0.67,3.61,0,0,0,24,3.83,2.8,-0.13,6.33,0,0,0,0,0,0,-0.09,-0.09,2.13,0,1.73,0,0,24,0
4,24,5,"442","COPARTNER AMBITION (E218)",4.56,0.9246,"25092104",5,2.36,1.63,3.61,1.34969325153374,0,1,0,1,3.46,3.46,5,2.36,1.63,0.67,3.61,0,0,0,24,3.83,2.8,-0.13,6.33,0,0,0,0,0,0,-0.09,-0.09,2.13,0,1.73,0,0,24,0
4,24,5,"4445","SUPERB CAPITALIST (H092)",-0.43,-4.1614,"25092104",5,2.36,1.63,3.61,-1.71165644171779,0,0,0,0,3.46,3.46,5,2.36,1.63,0.67,3.61,0,0,0,24,3.83,2.8,-0.13,6.33,0,0,0,0,0,0,-0.09,-0.09,2.13,0,1.73,0,0,24,0
4,24,5,"4450","SUPERB CAPITALIST (H092)",9.96,6.2286,"25092104",5,2.36,1.63,3.61,4.66257668711657,1,1,0,1,3.46,3.46,5,2.36,1.63,0.67,3.61,0,0,0,24,3.83,2.8,-0.13,6.33,0,0,0,0,0,0,-0.09,-0.09,2.13,0,1.73,0,0,24,0
4,24,5,"467","INVINCIBLE SAGE (H301)",1.43,-2.5785,"25092104",5,2.36,1.63,3.61,-0.570552147239264,0,0,0,0,3.46,3.46,5,2.36,1.63,0.67,3.61,0,0,0,24,3.83,2.8,-0.13,6.33,0,0,0,0,0,0,-0.09,-0.09,2.13,0,1.73,0,0,24,0
4,24,5,"5459","BOTTOMUPTOGETHER (J316)",-0.62,-5.026,"25092104",5,2.36,1.63,3.61,-1.82822085889571,0,0,0,0,3.46,3.46,5,2.36,1.63,0.67,3.61,0,0,0,24,3.83,2.8,-0.13,6.33,0,0,0,0,0,0,-0.09,-0.09,2.13,0,1.73,0,0,24,0
4,24,5,"5508","CALL ME GLORIOUS (H410)",7.69,3.7159,"25092104",5,2.36,1.63,3.61,3.26993865030675,1,1,0,1,3.46,3.46,5,2.36,1.63,0.67,3.61,0,0,0,24,3.83,2.8,-0.13,6.33,0,0,0,0,0,0,-0.09,-0.09,2.13,0,1.73,0,0,24,0
4,24,5,"5860","KA YING VICTORY (H287)",1.43,-2.2496,"25092104",5,2.36,1.63,3.61,-0.570552147239264,0,0,0,0,3.46,3.46,5,2.36,1.63,0.67,3.61,0,0,0,24,3.83,2.8,-0.13,6.33,0,0,0,0,0,0,-0.09,-0.09,2.13,0,1.73,0,0,24,0
4,24,5,"776","INVINCIBLE SAGE (H301)",3.46,-0.5485,"25092104",5,2.36,1.63,3.61,0.674846625766871,0,0,0,0,3.46,3.46,5,2.36,1.63,0.67,3.61,0,0,0,24,3.83,2.8,-0.13,6.33,0,0,0,0,0,0,-0.09,-0.09,2.13,0,1.73,0,0,24,0
5,1,1,"10607","SIGHT SUPREME (J258)",4.03,2.0953,"25092104",5,5.92,2.24,7.64,-0.84375,0,0,0,0,3.29,3.29,5,5.92,2.24,-1.17,7.64,0,0,0,7,3.29,0.64,0,5.66,0,0,0,0,0,0,2.97,2.15,1.86,0.44,3.55,0,0,8,0
5,1,1,"10638","SIGHT SUPREME (J258)",12.91,10.9753,"25092104",5,5.92,2.24,7.64,3.12053571428571,1,1,0,1,3.29,3.29,5,5.92,2.24,-1.17,7.64,0,0,0,7,3.29,0.64,0,5.66,0,0,0,0,0,0,2.97,2.15,1.86,0.44,3.55,0,0,8,0
5,1,1,"10751","SKY JOY (K026)",-0.68,-1.429,"25092104",5,5.92,2.24,7.64,-2.94642857142857,0,0,0,0,3.29,3.29,5,5.92,2.24,-1.17,7.64,0,0,0,7,3.29,0.64,0,5.66,0,0,0,0,0,0,2.97,2.15,1.86,0.44,3.55,0,0,8,0
5,1,1,"10943","THE AZURE (J227)",3.08,1.5007,"25092104",5,5.92,2.24,7.64,-1.26785714285714,0,0,0,0,3.29,3.29,5,5.92,2.24,-1.17,7.64,0,0,0,7,3.29,0.64,0,5.66,0,0,0,0,0,0,2.97,2.15,1.86,0.44,3.55,0,0,8,0
5,1,1,"11143","SOLID WIN (J225)",6.94,5.024,"25092104",5,5.92,2.24,7.64,0.455357142857143,0,0,0,0,3.29,3.29,5,5.92,2.24,-1.17,7.64,0,0,0,7,3.29,0.64,0,5.66,0,0,0,0,0,0,2.97,2.15,1.86,0.44,3.55,0,0,8,0
5,1,1,"13220","MONARCH COUNTY (J421)",-0.15,-1.9933,"25092104",5,5.92,2.24,7.64,-2.70982142857143,0,0,0,0,3.29,3.29,5,5.92,2.24,-1.17,7.64,0,0,0,7,3.29,0.64,0,5.66,0,0,0,0,0,0,2.97,2.15,1.86,0.44,3.55,0,0,8,0
5,1,1,"13888","HARMONY GALAXY (J266)",8.19,7.0997,"25092104",5,5.92,2.24,7.64,1.01339285714286,0,1,0,1,3.29,3.29,5,5.92,2.24,-1.17,7.64,0,0,0,7,3.29,0.64,0,5.66,0,0,0,0,0,0,2.97,2.15,1.86,0.44,3.55,0,0,8,0
5,1,1,"13957","WITH A SMILE (K136)",7.38,5.9287,"25092104",5,5.92,2.24,7.64,0.651785714285714,0,0,0,0,3.29,3.29,5,5.92,2.24,-1.17,7.64,0,0,0,7,3.29,0.64,0,5.66,0,0,0,0,0,0,2.97,2.15,1.86,0.44,3.55,0,0,8,0
5,1,1,"13973","WITH A SMILE (K136)",-1.57,-3.0213,"25092104",5,5.92,2.24,7.64,-3.34375,0,0,0,0,3.29,3.29,5,5.92,2.24,-1.17,7.64,0,0,0,7,3.29,0.64,0,5.66,0,0,0,0,0,0,2.97,2.15,1.86,0.44,3.55,0,0,8,0
5,1,1,"14035","ICONICAL (J504)",3.29,1.7167,"25092104",5,5.92,2.24,7.64,-1.17410714285714,0,0,0,0,3.29,3.29,5,5.92,2.24,-1.17,7.64,0,0,0,7,3.29,0.64,0,5.66,0,0,0,0,0,0,2.97,2.15,1.86,0.44,3.55,0,0,8,0
5,1,1,"14119","MEEPMEEP (H234)",0.19,-0.8913,"25092104",5,5.92,2.24,7.64,-2.55803571428571,0,0,0,0,3.29,3.29,5,5.92,2.24,-1.17,7.64,0,0,0,7,3.29,0.64,0,5.66,0,0,0,0,0,0,2.97,2.15,1.86,0.44,3.55,0,0,8,0
5,1,1,"14608","AMAZING AWARD (J236)",4.9,2.9422,"25092104",5,5.92,2.24,7.64,-0.455357142857143,0,0,0,0,3.29,3.29,5,5.92,2.24,-1.17,7.64,0,0,0,7,3.29,0.64,0,5.66,0,0,0,0,0,0,2.97,2.15,1.86,0.44,3.55,0,0,8,0
5,1,1,"14624","IVY LEAGUE (H116)",-3.06,-4.9614,"25092104",5,5.92,2.24,7.64,-4.00892857142857,0,0,0,0,3.29,3.29,5,5.92,2.24,-1.17,7.64,0,0,0,7,3.29,0.64,0,5.66,0,0,0,0,0,0,2.97,2.15,1.86,0.44,3.55,0,0,8,0
5,1,1,"15440","CAPITAL LEGEND (G333)",5.82,4.0152,"25092104",5,5.92,2.24,7.64,-0.044642857142857,0,0,0,0,3.29,3.29,5,5.92,2.24,-1.17,7.64,0,0,0,7,3.29,0.64,0,5.66,0,0,0,0,0,0,2.97,2.15,1.86,0.44,3.55,0,0,8,0
5,1,1,"16245","FIGHT TIME (H409)",0.01,-1.7053,"25092104",5,5.92,2.24,7.64,-2.63839285714286,0,0,0,0,3.29,3.29,5,5.92,2.24,-1.17,7.64,0,0,0,7,3.29,0.64,0,5.66,0,0,0,0,0,0,2.97,2.15,1.86,0.44,3.55,0,0,8,0
5,1,1,"7802","HAROLD WIN (J280)",-1.43,-3.2526,"25092104",5,5.92,2.24,7.64,-3.28125,0,0,0,0,3.29,3.29,5,5.92,2.24,-1.17,7.64,0,0,0,7,3.29,0.64,0,5.66,0,0,0,0,0,0,2.97,2.15,1.86,0.44,3.55,0,0,8,0
5,1,1,"7837","PRESTIGE ALWAYS (J300)",5.03,3.3257,"25092104",5,5.92,2.24,7.64,-0.397321428571428,0,0,0,0,3.29,3.29,5,5.92,2.24,-1.17,7.64,0,0,0,7,3.29,0.64,0,5.66,0,0,0,0,0,0,2.97,2.15,1.86,0.44,3.55,0,0,8,0
5,2,1,"10515","MICKLEY (K082)",3.84,1.8108,"25092104",5,4.22,0.92,4.58,-0.413043478260869,0,0,0,0,2.94,2.94,5,4.22,0.92,-1.39,4.58,0,0,0,7,3.29,0.64,-0.54,5.66,0,0,0,0,0,0,1.31,2.15,1.86,-0.45,3.55,0,0,8,0
5,2,1,"14362","MASTEROFMYUNIVERSE (J325)",2.04,0.0407,"25092104",5,4.22,0.92,4.58,-2.3695652173913,0,0,0,0,2.94,2.94,5,4.22,0.92,-1.39,4.58,0,0,0,7,3.29,0.64,-0.54,5.66,0,0,0,0,0,0,1.31,2.15,1.86,-0.45,3.55,0,0,8,0
5,3,1,"10517","MICKLEY (K082)",7.49,5.4608,"25092104",5,7.59,2.11,8.6,-0.0473933649289098,0,0,0,0,6.14,6.14,5,7.59,2.11,-0.69,8.6,0,0,0,7,3.29,0.64,4.42,5.66,1,1,1,0,0,1,4.43,2.15,1.86,1.22,3.55,0,1,8,1
5,3,1,"7104","HARMONY N HOME (C531)",4.62,2.6257,"25092104",5,7.59,2.11,8.6,-1.40758293838863,0,0,0,0,6.14,6.14,5,7.59,2.11,-0.69,8.6,0,0,0,7,3.29,0.64,4.42,5.66,1,1,1,0,0,1,4.43,2.15,1.86,1.22,3.55,0,1,8,1
5,3,1,"7307","TEAM HAPPY (J218)",6.14,4.3752,"25092104",5,7.59,2.11,8.6,-0.687203791469194,0,0,0,0,6.14,6.14,5,7.59,2.11,-0.69,8.6,0,0,0,7,3.29,0.64,4.42,5.66,1,1,1,0,0,1,4.43,2.15,1.86,1.22,3.55,0,1,8,1
5,4,1,"15686","WROTE A NEW PAGE (K226)",2.17,0.2868,"25092104",5,2.42,1.73,3.4,-0.144508670520231,0,0,0,0,0.19,0.19,5,2.42,1.73,-1.29,3.4,0,0,0,7,3.29,0.64,-4.81,5.66,0,0,0,0,0,0,-0.65,2.15,1.86,-1.5,3.55,0,0,8,0
5,4,1,"16206","WROTE A NEW PAGE (K226)",0.19,-1.6932,"25092104",5,2.42,1.73,3.4,-1.28901734104046,0,0,0,0,0.19,0.19,5,2.42,1.73,-1.29,3.4,0,0,0,7,3.29,0.64,-4.81,5.66,0,0,0,0,0,0,-0.65,2.15,1.86,-1.5,3.55,0,0,8,0
5,4,1,"16297","FOREVER FOLKS (G463)",-0.19,-2.1916,"25092104",5,2.42,1.73,3.4,-1.50867052023121,0,0,0,0,0.19,0.19,5,2.42,1.73,-1.29,3.4,0,0,0,7,3.29,0.64,-4.81,5.66,0,0,0,0,0,0,-0.65,2.15,1.86,-1.5,3.55,0,0,8,0
5,5,1,"11466","MASTEROFMYUNIVERSE (J325)",4.1,2.1007,"25092104",5,3.08,0.52,3.62,1.96153846153846,0,1,0,1,3.08,3.08,5,3.08,0.52,0,3.62,0,0,0,7,3.29,0.64,-0.33,5.66,0,0,0,0,0,0,0.47,2.15,1.86,-0.9,3.55,0,0,8,0
