refer1,rano_fr,racemm_a,ra_fr,uppro_fr,hno_fr,hname_fr,refer_fr,rano_1st,rano1,ra_1st,uppro_1st,hname_1st,refer_1st,recno_1st,recno_2nd,rano2,racemm_b,ra,hno,hname,jockey,mi,sec,masin,refer,uppro,clas_1st,class,refer_gap,nent,ref,rano_2nd,ha_2nd,refer_2nd,power,ha_22nd,rp,rpp,rp1,ck,rec_gap,recco
7,"25060705","",3,80.00,2,"런던빅토리",10.2,"23111201","23   11   12   01",7,40.00,"머제스틱위너",19.2,9266,14640,"24 04 28  01","1300",7,"7","머제스틱위너","조인권",1,24.2,1.8,11.6,45.45,"6","5",2.60,7,0,"24042801","러브오마인",11.60,2.60,"러브오마인",0,0,0,0,-5374,3118
3,"25060705","",1,100.0,6,"스카이함성",1.4,"25020906","25   02   09   06",2,90.91,"토네르",1.6,23118,14645,"24 04 28  02","1400",1,"1","토네르","이혁",1,29.3,0.0,0.0,100.0,"4","5",-0.20,1,0,"24042802","토네르",0.00,-0.20,"토네르",0,0,0,0,8473,3119
13,"25060705","",3,77.78,1,"백룡",4.9,"24032304","24   03   23   04",4,66.67,"토네르",6.2,13417,14645,"24 04 28  02","1400",1,"1","토네르","이혁",1,29.3,0.0,0.0,100.0,"3","5",-1.30,2,0,"24042802","토네르",0.00,-1.30,"토네르",0,0,0,0,-1228,3120
8,"25060705","",1,100.0,1,"백룡",0.0,"24092807","24   09   28   07",4,72.73,"토네르",3.6,18881,14645,"24 04 28  02","1400",1,"1","토네르","이혁",1,29.3,0.0,0.0,100.0,"6","5",-3.60,3,0,"24042802","토네르",0.00,-3.60,"토네르",0,0,0,0,4236,3121
19,"25060705","",8,30.00,1,"백룡",11.4,"23090901","23   09   09   01",7,40.00,"천마불패",10.7,7277,14646,"24 04 28  02","1400",2,"6","천마불패","신형철",1,29.5,1.2,1.7,90.00,"5","4",2.40,4,0,"24042802","토네르",1.70,0.40,"토네르",0,0,0,0,-7369,3122
7,"25060705","",4,62.50,3,"파워에치드",5.3,"24110909","24   11   09   09",6,37.50,"어메이징록",11.3,20269,14648,"24 04 28  02","1400",4,"4","어메이징록","유승완",1,29.9,2.4,2.0,70.00,"5","4",-4.00,6,0,"24042802","토네르",2.00,-6.00,"토네르",0,0,0,0,5621,3123
23,"25060705","",2,87.50,3,"파워에치드",2.1,"23090206","23   09   02   06",5,50.00,"트레비트",9.8,7120,14651,"24 04 28  02","1400",7,"8","트레비트","오수철",1,30.4,1.2,6.0,40.00,"6","4",-1.70,8,0,"24042802","토네르",6.00,-3.70,"토네르",0,0,0,0,-7531,3124
7,"25060705","",3,80.00,2,"런던빅토리",10.2,"23111201","23   11   12   01",8,30.00,"스마트알파",23.4,9266,14654,"24 04 28  02","1400",10,"9","스마트알파","김옥성",1,33.1,3.0,21.9,10.00,"6","4",8.70,9,0,"24042802","토네르",21.90,6.70,"토네르",0,0,0,0,-5388,3125
10,"25060705","",8,36.36,1,"백룡",13.5,"24062303","24   06   23   03",9,27.27,"스마트별",16.0,16365,14657,"24 04 28  03","1400",2,"8","스마트별","푸르칸",1,29.0,6.0,5.2,90.00,"6","4",2.70,4,0,"24042803","섀클포인트",5.20,0.70,"섀클포인트",0,0,0,0,1708,3126
20,"25060705","",7,45.45,5,"아치메모리",6.0,"23111906","23   11   19   06",9,27.27,"스마트별",9.4,9562,14657,"24 04 28  03","1400",2,"8","스마트별","푸르칸",1,29.0,6.0,5.2,90.00,"3","4",1.80,6,0,"24042803","섀클포인트",5.20,-0.20,"섀클포인트",0,0,0,0,-5095,3127
18,"25060705","",3,81.82,5,"아치메모리",9.0,"24012804","24   01   28   04",8,36.36,"알사이먼",12.8,11830,14658,"24 04 28  03","1400",3,"9","알사이먼","박을운",1,29.0,0.2,4.9,80.00,"4","4",1.10,7,0,"24042803","섀클포인트",4.90,-0.90,"섀클포인트",0,0,0,0,-2828,3128
18,"25060705","",3,81.82,5,"아치메모리",9.0,"24012804","24   01   28   04",9,27.27,"해피익투스",15.0,11830,14660,"24 04 28  03","1400",5,"5","해피익투스","조상범",1,29.7,1.2,9.9,60.00,"4","4",3.90,8,0,"24042803","섀클포인트",9.90,1.90,"섀클포인트",0,0,0,0,-2830,3129
21,"25060705","",6,54.55,5,"아치메모리",9.9,"23102905","23   10   29   05",11,9.09,"원평광야",18.4,8873,14663,"24 04 28  03","1400",8,"2","원평광야","정우주",1,30.2,0.6,13.4,30.00,"5","4",4.90,9,0,"24042803","섀클포인트",13.40,2.90,"섀클포인트",0,0,0,0,-5790,3130
16,"25060705","",7,50.00,3,"파워에치드",8.7,"24021806","24   02   18   06",8,41.67,"천은총",11.7,12355,14664,"24 04 28  03","1400",9,"7","천은총","김철호",1,30.3,0.6,13.2,20.00,"O","4",10.20,10,0,"24042803","섀클포인트",13.20,8.20,"섀클포인트",0,0,0,0,-2309,3131
18,"25060705","",3,81.82,5,"아치메모리",9.0,"24012804","24   01   28   04",5,63.64,"모닝펄",10.8,11830,14665,"24 04 28  03","1400",10,"11","모닝펄","조인권",1,30.3,0.2,12.6,10.00,"4","4",10.80,11,0,"24042803","섀클포인트",12.60,8.80,"섀클포인트",0,0,0,0,-2835,3132
20,"25060705","",7,45.45,5,"아치메모리",6.0,"23111906","23   11   19   06",10,18.18,"승리공주",13.0,9562,14670,"24 04 28  04","1700",4,"3","승리공주","박병윤",1,52.9,10.8,15.2,70.00,"2","3",8.20,2,0,"24042804","나라올라",15.20,4.70,"은파조이",0,0,0,0,-5108,3133
6,"25060705","",2,90.00,3,"파워에치드",3.8,"24120808","24   12   08   08",6,50.00,"안양천둥",7.6,21254,14671,"24 04 28  04","1700",5,"5","안양천둥","박을운",1,53.1,1.2,16.4,60.00,"2","3",12.60,3,0,"24042804","나라올라",16.40,9.10,"은파조이",0,0,0,0,6583,3134
3,"25060705","",8,30.00,3,"파워에치드",19.3,"25031609","25   03   16   09",5,60.00,"안양천둥",18.0,24324,14671,"24 04 28  04","1700",5,"5","안양천둥","박을운",1,53.1,1.2,16.4,60.00,"2","3",17.70,4,0,"24042804","나라올라",16.40,14.20,"은파조이",0,0,0,0,9653,3135
6,"25060705","",3,80.00,1,"백룡",6.2,"24120808","24   12   08   08",6,50.00,"안양천둥",7.6,21255,14671,"24 04 28  04","1700",5,"5","안양천둥","박을운",1,53.1,1.2,16.4,60.00,"2","3",15.00,5,0,"24042804","나라올라",16.40,11.50,"은파조이",0,0,0,0,6584,3136
8,"25060705","",6,50.00,7,"시크릿왕자",9.5,"24083107","24   08   31   07",10,10.00,"안양천둥",21.0,18212,14671,"24 04 28  04","1700",5,"5","안양천둥","박을운",1,53.1,1.2,16.4,60.00,"4","3",4.90,6,0,"24042804","나라올라",16.40,1.40,"은파조이",0,0,0,0,3541,3137
13,"25060705","",4,70.00,3,"파워에치드",1.9,"24051205","24   05   12   05",6,50.00,"에브리참",10.4,15106,14673,"24 04 28  04","1700",7,"9","에브리참","김효정",1,53.4,1.8,17.2,40.00,"5","3",8.70,7,0,"24042804","나라올라",17.20,5.20,"은파조이",0,0,0,0,433,3138
12,"25060705","",1,100.0,3,"파워에치드",0.0,"24060905","24   06   09   05",5,50.00,"에브리참",14.9,15951,14673,"24 04 28  04","1700",7,"9","에브리참","김효정",1,53.4,1.8,17.2,40.00,"4","3",2.30,8,0,"24042804","나라올라",17.20,-1.20,"은파조이",0,0,0,0,1278,3139
4,"25060705","",8,30.00,6,"스카이함성",20.6,"25010506","25   01   05   06",9,20.00,"에브리참",19.7,22177,14673,"24 04 28  04","1700",7,"9","에브리참","김효정",1,53.4,1.8,17.2,40.00,"5","3",18.10,9,0,"24042804","나라올라",17.20,14.60,"은파조이",0,0,0,0,7504,3140
18,"25060705","",4,72.73,3,"파워에치드",1.9,"23123007","23   12   30   07",9,27.27,"질주에바다",14.6,10875,14674,"24 04 28  04","1700",8,"10","질주에바다","빅투아르",1,53.7,1.8,15.4,30.00,"6","3",2.70,11,0,"24042804","나라올라",15.40,-0.80,"은파조이",0,0,0,0,-3799,3141
8,"25060705","",1,100.0,1,"백룡",0.0,"24092807","24   09   28   07",5,63.64,"빛나는질주",5.9,18881,14680,"24 04 28  05","1700",3,"8","빛나는질주","김효정",1,52.9,7.2,5.6,75.00,"6","6",-0.30,3,0,"24042805","빛나는질주",5.60,-0.30,"컴플리트리더",0,0,0,0,4201,3142
3,"25060705","",8,36.36,1,"백룡",11.6,"25030805","25   03   08   05",9,27.27,"오래다함께",13.6,23946,14681,"24 04 28  05","1700",4,"3","오래다함께","문정균",1,53.3,2.4,11.0,62.50,"4","6",9.00,4,0,"24042805","빛나는질주",11.00,9.00,"컴플리트리더",0,0,0,0,9265,3143
6,"25060705","",2,90.00,3,"파워에치드",3.8,"24120808","24   12   08   08",9,20.00,"슈퍼엑톤",7.8,21254,14682,"24 04 28  05","1700",5,"6","슈퍼엑톤","다비드",1,53.6,1.8,14.6,50.00,"2","6",10.60,5,0,"24042805","빛나는질주",14.60,10.60,"컴플리트리더",0,0,0,0,6572,3144
2,"25060705","",7,33.33,7,"시크릿왕자",24.6,"25040609","25   04   06   09",6,44.44,"슈퍼엑톤",14.6,25006,14682,"24 04 28  05","1700",5,"6","슈퍼엑톤","다비드",1,53.6,1.8,14.6,50.00,"6","6",24.60,6,0,"24042805","빛나는질주",14.60,24.60,"컴플리트리더",0,0,0,0,10324,3145
3,"25060705","",8,30.00,3,"파워에치드",19.3,"25031609","25   03   16   09",7,40.00,"슈퍼엑톤",21.5,24324,14682,"24 04 28  05","1700",5,"6","슈퍼엑톤","다비드",1,53.6,1.8,14.6,50.00,"2","6",12.40,7,0,"24042805","빛나는질주",14.60,12.40,"컴플리트리더",0,0,0,0,9642,3146
6,"25060705","",3,80.00,1,"백룡",6.2,"24120808","24   12   08   08",9,20.00,"슈퍼엑톤",7.8,21255,14682,"24 04 28  05","1700",5,"6","슈퍼엑톤","다비드",1,53.6,1.8,14.6,50.00,"2","6",13.00,8,0,"24042805","빛나는질주",14.60,13.00,"컴플리트리더",0,0,0,0,6573,3147
19,"25060705","",8,30.00,1,"백룡",11.4,"23090901","23   09   09   01",6,50.00,"학산마초",7.9,7277,14710,"24 04 28  08","1300",3,"5","학산마초","이동하",1,21.0,3.0,3.8,80.00,"5","5",7.30,2,0,"24042808","한강파워",3.80,7.30,"영광의월드",0,0,0,0,-7433,3148
3,"25060705","",8,36.36,1,"백룡",11.6,"25030805","25   03   08   05",6,54.55,"아르고공주",12.6,23946,14715,"24 04 28  08","1300",8,"7","아르고공주","오수철",1,21.7,0.2,7.6,30.00,"4","5",6.60,4,0,"24042808","한강파워",7.60,6.60,"영광의월드",0,0,0,0,9231,3149
1,"25060705","",1,100.0,4,"드래곤게이트",0.0,"25051007","25   05   10   07",5,60.00,"킹칼레",15.1,25992,14721,"24 04 28  09","1200",3,"6","킹칼레","조상범",1,14.6,1.8,3.6,80.00,"4","5",-11.5,2,0,"24042809","봉화스테이",3.60,-11.5,"봉화스테이",0,0,0,0,11271,3150
1,"25060705","",8,30.00,9,"강서스피드",17.0,"25051007","25   05   10   07",5,60.00,"킹칼레",15.1,25999,14721,"24 04 28  09","1200",3,"6","킹칼레","조상범",1,14.6,1.8,3.6,80.00,"4","5",5.50,3,0,"24042809","봉화스테이",3.60,5.50,"봉화스테이",0,0,0,0,11278,3151
1,"25060705","",1,100.0,4,"드래곤게이트",0.0,"25051007","25   05   10   07",9,20.00,"선포레",21.3,25992,14724,"24 04 28  09","1200",6,"7","선포레","김철호",1,16.4,4.2,14.4,50.00,"4","4",-6.90,4,0,"24042809","봉화스테이",14.40,-8.90,"봉화스테이",0,0,0,0,11268,3152
1,"25060705","",8,30.00,9,"강서스피드",17.0,"25051007","25   05   10   07",9,20.00,"선포레",21.3,25999,14724,"24 04 28  09","1200",6,"7","선포레","김철호",1,16.4,4.2,14.4,50.00,"4","4",10.10,5,0,"24042809","봉화스테이",14.40,8.10,"봉화스테이",0,0,0,0,11275,3153
10,"25060705","",7,45.45,6,"스카이함성",11.5,"24062209","24   06   22   09",10,18.18,"올룩",13.6,16310,14727,"24 04 28  09","1200",9,"10","올룩","씨씨웡",1,17.0,3.0,18.2,20.00,"5","4",16.10,6,0,"24042809","봉화스테이",18.20,14.10,"봉화스테이",0,0,0,0,1583,3154
16,"25060705","",9,20.00,6,"스카이함성",11.1,"23111803","23   11   18   03",5,60.00,"몬탁챗",4.3,9412,14730,"24 04 28  10","1800",1,"9","몬탁챗","김철호",1,57.0,0.0,2.9,100.0,"5","4",9.70,1,0,"24042810","몬탁챗",2.90,7.70,"몬탁챗",0,0,0,0,-5318,3155
5,"25060705","",10,18.18,6,"스카이함성",17.5,"24122108","24   12   21   08",7,45.45,"스피디루키",14.4,21598,14740,"24 04 28  10","1800",11,"3","스피디루키","해리카심",1,59.8,0.6,19.2,9.09,"6","4",22.30,3,0,"24042810","몬탁챗",19.20,20.30,"몬탁챗",0,0,0,0,6858,3156
15,"25060705","",5,63.64,1,"백룡",8.2,"24012803","24   01   28   03",7,45.45,"용비수",9.0,11821,14763,"24 05 04  02","1300",1,"4","용비수","문정균",1,21.8,0.0,0.0,100.0,"4","4",-0.80,1,0,"24050402","용비수",0.00,-2.80,"용비수",0,0,0,0,-2942,3157
8,"25060705","",5,60.00,2,"런던빅토리",6.7,"23091701","23   09   17   01",8,30.00,"비케이벨",12.4,7586,14766,"24 05 04  02","1300",4,"8","비케이벨","박을운",1,22.7,3.6,5.9,70.00,"6","6",0.20,2,0,"24050402","용비수",5.90,0.20,"용비수",0,0,0,0,-7180,3158
14,"25060705","",3,83.33,1,"백룡",10.8,"24022404","24   02   24   04",8,41.67,"캡처",16.6,12463,14771,"24 05 04  02","1300",9,"7","캡처","김효정",1,24.9,1.8,19.1,20.00,"4","6",13.30,3,0,"24050402","용비수",19.10,13.30,"용비수",0,0,0,0,-2308,3159
2,"25060705","",2,90.00,5,"아치메모리",4.2,"25050410","25   05   04   10",4,70.00,"서머파티",4.8,25918,14784,"24 05 04  04","1700",3,"3","서머파티","임다빈",1,53.1,3.0,8.9,71.43,"4","5",8.30,4,0,"24050404","스페셜힐",8.90,8.30,"스페셜힐",0,0,0,0,11134,3160
1,"25060705","",10,10.00,7,"시크릿왕자",15.2,"25050410","25   05   04   10",4,70.00,"서머파티",4.8,25926,14784,"24 05 04  04","1700",3,"3","서머파티","임다빈",1,53.1,3.0,8.9,71.43,"4","5",19.30,5,0,"24050404","스페셜힐",8.90,19.30,"스페셜힐",0,0,0,0,11142,3161
1,"25060705","",6,50.00,6,"스카이함성",4.5,"25050410","25   05   04   10",4,70.00,"서머파티",4.8,25922,14784,"24 05 04  04","1700",3,"3","서머파티","임다빈",1,53.1,3.0,8.9,71.43,"4","5",8.60,6,0,"24050404","스페셜힐",8.90,8.60,"스페셜힐",0,0,0,0,11138,3162
1,"25060705","",5,60.00,1,"백룡",5.0,"25050410","25   05   04   10",4,70.00,"서머파티",4.8,25921,14784,"24 05 04  04","1700",3,"3","서머파티","임다빈",1,53.1,3.0,8.9,71.43,"4","5",9.10,8,0,"24050404","스페셜힐",8.90,9.10,"스페셜힐",0,0,0,0,11137,3163
18,"25060705","",4,72.73,3,"파워에치드",1.9,"23123007","23   12   30   07",8,36.36,"갤럭시삭스",8.6,10875,14785,"24 05 04  04","1700",4,"8","갤럭시삭스","김옥성",1,53.3,1.2,10.8,57.14,"6","5",4.10,9,0,"24050404","스페셜힐",10.80,4.10,"스페셜힐",0,0,0,0,-3910,3164
14,"25060705","",5,50.00,3,"파워에치드",6.3,"24041307","24   04   13   07",7,25.00,"원더풀위싱",16.0,14132,14786,"24 05 04  04","1700",5,"1","원더풀위싱","다비드",1,53.6,1.8,11.9,42.86,"6","5",2.20,10,0,"24050404","스페셜힐",11.90,2.20,"스페셜힐",0,0,0,0,-654,3165
16,"25060705","",1,100.0,5,"아치메모리",2.5,"24030905","24   03   09   05",3,75.00,"원더풀위싱",11.7,12958,14786,"24 05 04  04","1700",5,"1","원더풀위싱","다비드",1,53.6,1.8,11.9,42.86,"5","5",2.70,11,0,"24050404","스페셜힐",11.90,2.70,"스페셜힐",0,0,0,0,-1828,3166
15,"25060705","",7,25.00,3,"파워에치드",16.0,"24030905","24   03   09   05",3,75.00,"원더풀위싱",11.7,12964,14786,"24 05 04  04","1700",5,"1","원더풀위싱","다비드",1,53.6,1.8,11.9,42.86,"5","5",16.20,12,0,"24050404","스페셜힐",11.90,16.20,"스페셜힐",0,0,0,0,-1822,3167
15,"25060705","",5,63.64,1,"백룡",8.2,"24012803","24   01   28   03",11,9.09,"이에이치코코",15.4,11821,14788,"24 05 04  04","1700",7,"6","이에이치코코","김성현",1,55.8,1.2,25.1,14.29,"4","5",17.90,13,0,"24050404","스페셜힐",25.10,17.90,"스페셜힐",0,0,0,0,-2967,3168
18,"25060705","",4,72.73,3,"파워에치드",1.9,"23123007","23   12   30   07",6,54.55,"대지의여걸",3.4,10875,14794,"24 05 04  05","1300",5,"2","대지의여걸","김성현",1,21.8,0.2,11.6,55.56,"6","5",10.10,1,0,"24050405","대지의여걸",11.60,10.10,"캡틴타임",0,0,0,0,-3919,3169
17,"25060705","",6,54.55,3,"파워에치드",9.2,"24012806","24   01   28   06",9,27.27,"바람살",15.3,11855,14796,"24 05 04  05","1300",7,"5","바람살","이현종",1,22.5,3.6,16.3,33.33,"3","5",10.20,3,0,"24050405","대지의여걸",16.30,10.20,"캡틴타임",0,0,0,0,-2941,3170
18,"25060705","",4,72.73,3,"파워에치드",1.9,"23123007","23   12   30   07",7,45.45,"바람살",6.7,10875,14796,"24 05 04  05","1300",7,"5","바람살","이현종",1,22.5,3.6,16.3,33.33,"6","5",11.50,4,0,"24050405","대지의여걸",16.30,11.50,"캡틴타임",0,0,0,0,-3921,3171
9,"25060705","",3,81.82,1,"백룡",11.8,"24082509","24   08   25   09",8,36.36,"바람살",20.4,18100,14796,"24 05 04  05","1300",7,"5","바람살","이현종",1,22.5,3.6,16.3,33.33,"3","5",7.70,5,0,"24050405","대지의여걸",16.30,7.70,"캡틴타임",0,0,0,0,3304,3172
23,"25060705","",2,87.50,3,"파워에치드",2.1,"23090206","23   09   02   06",3,75.00,"헤이마마",6.6,7120,14797,"24 05 04  05","1300",8,"4","헤이마마","김정준",1,22.6,0.6,16.9,22.22,"6","5",12.40,6,0,"24050405","대지의여걸",16.90,12.40,"캡틴타임",0,0,0,0,-7677,3173
12,"25060705","",2,90.00,1,"백룡",3.0,"24042004","24   04   20   04",9,20.00,"천존챗",13.0,14320,14807,"24 05 04  06","1200",9,"10","천존챗","하정훈",1,15.7,1.8,12.9,27.27,"2","5",2.90,2,0,"24050406","글로리앤아너",12.90,2.90,"플라잉카라반",0,0,0,0,-487,3174
13,"25060705","",6,37.50,5,"아치메모리",8.1,"24060107","24   06   01   07",5,50.00,"토호스카이",6.3,15675,14821,"24 05 04  08","1300",4,"7","토호스카이","임다빈",1,20.6,1.8,5.1,70.00,"4","4",6.90,1,0,"24050408","토호스카이",5.10,4.90,"라온더코브라",0,0,0,0,854,3175
2,"25060705","",6,44.44,1,"백룡",13.7,"25040508","25   04   05   08",9,11.11,"블루인디",21.5,24888,14824,"24 05 04  08","1300",7,"11","블루인디","송재철",1,21.5,0.2,9.6,40.00,"1","4",1.80,2,0,"24050408","토호스카이",9.60,-0.20,"라온더코브라",0,0,0,0,10064,3176
13,"25060705","",4,72.73,7,"시크릿왕자",7.4,"23112510","23   11   25   10",7,45.45,"블루인디",10.6,9724,14824,"24 05 04  08","1300",7,"11","블루인디","송재철",1,21.5,0.2,9.6,40.00,"5","4",6.40,3,0,"24050408","토호스카이",9.60,4.40,"라온더코브라",0,0,0,0,-5100,3177
8,"25060705","",7,25.00,5,"아치메모리",7.5,"24110208","24   11   02   08",8,12.50,"두손클래식",11.0,20051,14825,"24 05 04  08","1300",8,"10","두손클래식","해리카심",1,21.9,2.4,12.8,30.00,"5","4",9.30,4,0,"24050408","토호스카이",12.80,7.30,"라온더코브라",0,0,0,0,5226,3178
9,"25060705","",8,30.00,5,"아치메모리",12.7,"24100508","24   10   05   08",7,40.00,"피어리스",11.0,19131,14826,"24 05 04  08","1300",9,"4","피어리스","문정균",1,21.9,0.2,13.8,20.00,"6","4",15.50,7,0,"24050408","토호스카이",13.80,13.50,"라온더코브라",0,0,0,0,4305,3179
3,"25060705","",3,80.00,5,"아치메모리",2.9,"25033008","25   03   30   08",5,60.00,"달금",6.0,24766,14833,"24 05 04  09","1400",5,"1","달금","오수철",1,28.1,4.8,9.4,50.00,"3","4",6.30,1,0,"24050409","달금",9.40,4.30,"마이티짱",0,0,0,0,9933,3180
3,"25060705","",8,36.36,1,"백룡",11.6,"25030805","25   03   08   05",10,18.18,"달금",15.5,23946,14833,"24 05 04  09","1400",5,"1","달금","오수철",1,28.1,4.8,9.4,50.00,"4","4",5.50,2,0,"24050409","달금",9.40,3.50,"마이티짱",0,0,0,0,9113,3181
1,"25060705","",6,50.00,5,"아치메모리",5.7,"25051706","25   05   17   06",9,20.00,"투혼특급",15.3,26201,14835,"24 05 04  09","1400",7,"2","투혼특급","정정희",1,29.0,4.8,14.8,25.00,"4","4",5.20,4,0,"24050409","달금",14.80,3.20,"마이티짱",0,0,0,0,11366,3182
5,"25060705","",3,81.82,7,"시크릿왕자",4.2,"24122907","24   12   29   07",10,18.18,"케이엔언더킹",8.3,21950,14841,"24 05 04  10","1800",5,"3","케이엔언더킹","오수철",1,58.8,5.4,7.8,50.00,"5","3",3.70,2,0,"24050410","럭키파워",7.80,0.20,"오라칸",0,0,0,0,7109,3183
6,"25060705","",1,100.0,2,"런던빅토리",0.0,"24012103","24   01   21   03",4,62.50,"뷰티원더풀",6.2,11587,14856,"24 05 05  01","1200",2,"6","뷰티원더풀","문정균",1,14.6,6.6,6.9,90.91,"5","2",0.70,1,0,"24050501","뷰티원더풀",6.90,-4.30,"우아센",0,0,0,0,-3269,3184
16,"25060705","",2,90.91,1,"백룡",0.4,"23122503","23   12   25   03",7,45.45,"뷰티원더풀",9.7,10703,14856,"24 05 05  01","1200",2,"6","뷰티원더풀","문정균",1,14.6,6.6,6.9,90.91,"5","2",-2.40,2,0,"24050501","뷰티원더풀",6.90,-7.40,"우아센",0,0,0,0,-4153,3185
20,"25060705","",3,81.82,3,"파워에치드",10.0,"23111904","23   11   19   04",9,27.27,"크로마이트",19.8,9536,14870,"24 05 05  02","1300",5,"9","크로마이트","김동수",1,23.6,4.2,9.3,55.56,"4","6",-0.50,1,0,"24050502","크로마이트",9.30,-0.50,"댄싱강자",0,0,0,0,-5334,3186
21,"25060705","",3,81.82,3,"파워에치드",1.3,"23102104","23   10   21   04",6,54.55,"크로마이트",8.8,8507,14870,"24 05 05  02","1300",5,"9","크로마이트","김동수",1,23.6,4.2,9.3,55.56,"4","6",1.80,2,0,"24050502","크로마이트",9.30,1.80,"댄싱강자",0,0,0,0,-6363,3187
13,"25060705","",3,77.78,1,"백룡",4.9,"24032304","24   03   23   04",8,22.22,"질풍재즈",18.3,13417,14871,"24 05 05  02","1300",6,"8","질풍재즈","김성현",1,24.0,2.4,12.7,44.44,"3","6",-0.70,3,0,"24050502","크로마이트",12.70,-0.70,"댄싱강자",0,0,0,0,-1454,3188
14,"25060705","",3,83.33,1,"백룡",10.8,"24022404","24   02   24   04",4,75.00,"흥행불패",11.4,12463,14879,"24 05 05  03","1400",5,"2","흥행불패","문정균",1,28.8,0.6,7.2,63.64,"5","6",6.60,2,0,"24050503","음성파워",7.20,6.60,"음성파워",0,0,0,0,-2416,3189
7,"25060705","",3,80.00,2,"런던빅토리",10.2,"23111201","23   11   12   01",4,70.00,"논스톱열차",12.1,9266,14884,"24 05 05  03","1400",10,"8","논스톱열차","신형철",1,31.1,0.6,21.0,18.18,"6","6",19.10,5,0,"24050503","음성파워",21.00,19.10,"음성파워",0,0,0,0,-5618,3190
20,"25060705","",7,45.45,5,"아치메모리",6.0,"23111906","23   11   19   06",6,54.55,"포에이스",7.0,9562,14886,"24 05 05  04","1300",1,"3","포에이스","씨씨웡",1,20.0,0.0,0.0,100.0,"3","6",-1.00,2,0,"24050504","포에이스",0.00,-1.00,"포에이스",0,0,0,0,-5324,3191
3,"25060705","",7,45.45,7,"시크릿왕자",9.6,"25030108","25   03   01   08",3,81.82,"레전드선",4.2,23751,14887,"24 05 05  04","1300",2,"4","레전드선","신형철",1,20.2,1.2,0.7,88.89,"1","6",6.10,3,0,"24050504","포에이스",0.70,6.10,"포에이스",0,0,0,0,8864,3192
3,"25060705","",2,90.91,4,"드래곤게이트",2.9,"25030108","25   03   01   08",3,81.82,"레전드선",4.2,23746,14887,"24 05 05  04","1300",2,"4","레전드선","신형철",1,20.2,1.2,0.7,88.89,"1","6",-0.60,4,0,"24050504","포에이스",0.70,-0.60,"포에이스",0,0,0,0,8859,3193
1,"25060705","",8,30.00,9,"강서스피드",17.0,"25051007","25   05   10   07",2,90.00,"원더풀스위트",5.9,25999,14888,"24 05 05  04","1300",3,"7","원더풀스위트","이현종",1,20.7,3.0,3.7,77.78,"4","6",14.80,5,0,"24050504","포에이스",3.70,14.80,"포에이스",0,0,0,0,11111,3194
1,"25060705","",1,100.0,4,"드래곤게이트",0.0,"25051007","25   05   10   07",2,90.00,"원더풀스위트",5.9,25992,14888,"24 05 05  04","1300",3,"7","원더풀스위트","이현종",1,20.7,3.0,3.7,77.78,"4","6",-2.20,6,0,"24050504","포에이스",3.70,-2.20,"포에이스",0,0,0,0,11104,3195
3,"25060705","",7,45.45,7,"시크릿왕자",9.6,"25030108","25   03   01   08",5,63.64,"빅블레드",5.4,23751,14892,"24 05 05  04","1300",7,"1","빅블레드","조한별",1,21.5,1.2,9.0,33.33,"1","5",13.20,7,0,"24050504","포에이스",9.00,13.20,"포에이스",0,0,0,0,8859,3196
3,"25060705","",2,90.91,4,"드래곤게이트",2.9,"25030108","25   03   01   08",5,63.64,"빅블레드",5.4,23746,14892,"24 05 05  04","1300",7,"1","빅블레드","조한별",1,21.5,1.2,9.0,33.33,"1","5",6.50,8,0,"24050504","포에이스",9.00,6.50,"포에이스",0,0,0,0,8854,3197
4,"25060705","",7,45.45,7,"시크릿왕자",14.6,"25012510","25   01   25   10",8,36.36,"빅블레드",15.8,22809,14892,"24 05 05  04","1300",7,"1","빅블레드","조한별",1,21.5,1.2,9.0,33.33,"4","5",7.80,9,0,"24050504","포에이스",9.00,7.80,"포에이스",0,0,0,0,7917,3198
2,"25060705","",3,75.00,4,"드래곤게이트",13.2,"25041206","25   04   12   06",5,50.00,"빅블레드",19.2,25082,14892,"24 05 05  04","1300",7,"1","빅블레드","조한별",1,21.5,1.2,9.0,33.33,"4","5",3.00,10,0,"24050504","포에이스",9.00,3.00,"포에이스",0,0,0,0,10190,3199
5,"25060705","",10,18.18,6,"스카이함성",17.5,"24122108","24   12   21   08",8,36.36,"빅블레드",16.8,21598,14892,"24 05 05  04","1300",7,"1","빅블레드","조한별",1,21.5,1.2,9.0,33.33,"6","5",9.70,11,0,"24050504","포에이스",9.00,9.70,"포에이스",0,0,0,0,6706,3200
5,"25060705","",4,70.00,2,"런던빅토리",7.4,"24031002","24   03   10   02",6,50.00,"에코존",11.0,13043,14898,"24 05 05  05","1400",4,"8","에코존","이상규",1,27.3,3.0,8.2,62.50,"6","5",4.60,1,0,"24050505","에코존",8.20,4.60,"자이언트스텝",0,0,0,0,-1855,3201
3,"25060705","",3,81.82,8,"스플렌디드",13.8,"25012507","25   01   25   07",5,63.64,"스터닝머니",15.2,22772,14899,"24 05 05  05","1400",5,"3","스터닝머니","조한별",1,27.4,0.6,9.6,50.00,"6","5",8.20,2,0,"24050505","에코존",9.60,8.20,"자이언트스텝",0,0,0,0,7873,3202
