refer1,rano_fr,racemm_a,ra_fr,uppro_fr,hno_fr,hname_fr,refer_fr,rano_1st,rano1,ra_1st,uppro_1st,hname_1st,refer_1st,recno_1st,recno_2nd,rano2,racemm_b,ra,hno,hname,jockey,mi,sec,masin,refer,uppro,clas_1st,class,refer_gap,nent,ref,rano_2nd,ha_2nd,refer_2nd,power,ha_22nd,rp,rpp,rp1,ck,rec_gap,recco,ho_befo_hi,horank_hi,ho_due_hi,ma_due_hi,jo_due_hi,enho_hi,jo_befo_hi,jorank_hi,jo_tren_hi,manager_hi,ma_befo_hi,marank_hi,owner_hi,ow_befo_hi,owrank_hi,fanpro_hi,jockey_hi,ho_befo_fr,horank_fr,ho_due_fr,ma_due_fr,jo_due_fr,enho_fr,jockey_fr,jo_befo_fr,jorank_fr,jo_tren_fr,manager_fr,ma_befo_fr,marank_fr,owner_fr,ow_befo_fr,owrank_fr,fanpro_fr,jo_gap_rk,ma_gap_rk,ow_gap_rk,jo_gap_rt,ma_gap_rt,ow_gap_rt,ho_gap_rk,ho_gap_rt,ho_gap_du,jo_gap_du,ma_gap_du
6,25100306,,8,30,2,벽송,6,25030803,25   03   08   03,9,20,제라퀸,9,23924,25412,25 04 20  05,1200,10,10,제라퀸,정정희,1,17.7,0.5,16.5,18.18,4,5,13.5,12,0,25042005,로열플러스,16.5,13.5,위고하이,1,0,0,0,-1488,2598,100,1,1,2,1,4,20.45,7,-6.7,최봉주,19.63,6,함평제일,29.7,1,90,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,6,54.55,그로우,6.5,23109,15858,24 06 08  06,1400,6,8,그로우,정우주,1,29.7,1.5,5,37.5,5,6,2,4,0,24060806,그로우,5,2,하이본미,1,0,0,0,7251,485,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,7,45.45,메니샤크,7,23109,26406,25 05 24  05,1200,3,5,메니샤크,조상범,1,15.2,3,5,77.78,4,5,1.5,6,99,25052405,노프라블럼,5,1.5,노프라블럼,1,0,0,0,-3297,2842,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,9,27.27,미스콩코드,7.5,23109,21692,24 12 22  06,1200,4,2,미스콩코드,김태훈,1,16.9,2,5.5,72.73,4,3,1.5,2,0,24122206,모쿠슈라,5.5,1.5,스케일킹,1,0,0,0,1417,1654,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,4,72.73,히어로질주,5,23109,22160,25 01 05  05,1300,2,1,히어로질주,이상규,1,21.4,1,1,90.91,5,5,-0.5,4,0,25010505,그린콩코드,1,-0.5,그린콩코드,1,0,0,0,949,1758,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,5,63.64,안다미로,5,23109,23809,25 03 02  04,1200,2,7,안다미로,최범현,1,15.7,3.5,3.5,90.91,5,5,2,5,99,25030204,벌교그래미,3.5,2,벌교그래미,1,0,0,0,-700,2176,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,7,45.45,메니샤크,7,23109,18897,24 09 28  08,1200,6,3,메니샤크,정우주,1,16.2,3,16,54.55,4,6,12.5,5,0,24092808,스터닝퀸,16,12.5,스터닝퀸,1,0,0,0,4212,1014,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,6,54.55,그로우,6.5,23109,22058,25 01 04  06,1200,3,6,그로우,김동수,1,15.9,5.5,6.5,81.82,5,5,3.5,4,0,25010406,그로우,6.5,3.5,한센브레이싱,1,0,0,0,1051,1729,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,9,27.27,미스콩코드,7.5,23109,18631,24 09 14  05,1200,1,9,미스콩코드,코지,1,14.9,0,0,100,4,4,-4,1,0,24091405,미스콩코드,0,-4,미스콩코드,1,0,0,0,4478,945,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,7,45.45,메니샤크,7,23109,20778,24 11 24  05,1300,8,4,메니샤크,해리카심,1,22.8,0,2.5,36.36,4,O,-1,9,99,24112405,찬이고,2.5,-1,찬이고,1,0,0,0,2331,1431,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,9,27.27,미스콩코드,7.5,23109,22161,25 01 05  05,1300,3,2,미스콩코드,김태훈,1,22,3,4,81.82,4,5,0,6,0,25010505,그린콩코드,4,0,그린콩코드,1,0,0,0,948,1759,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,7,45.45,메니샤크,7,23109,15455,24 05 25  06,1300,5,4,메니샤크,조한별,1,22.5,0.5,2.5,63.64,4,5,-1,4,0,24052506,메니샤크,2.5,-1,마파람,1,0,0,0,7654,445,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,4,72.73,히어로질주,5,23109,20239,24 11 09  06,1200,3,5,히어로질주,이상규,1,15.2,3.5,4.5,77.78,5,6,3,1,0,24110906,히어로질주,4.5,3,골든잭팟,1,0,0,0,2870,1316,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,7,45.45,메니샤크,7,23109,23717,25 03 01  05,1200,6,2,메니샤크,조상범,1,16.8,6,9,54.55,4,5,5.5,5,0,25030105,송암스카이,9,5.5,쏘아라스타,1,0,0,0,-608,2142,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,4,72.73,히어로질주,5,23109,23107,25 02 09  05,1200,1,1,비상데이,오수철,1,16.2,0,3.5,100,5,5,3.5,1,99,25020905,비상데이,3.5,3.5,비상데이,1,0,0,0,2,3729,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,7,45.45,메니샤크,7,23109,24397,25 03 22  05,1200,7,10,메니샤크,조상범,1,18.1,1.5,6,45.45,4,3,2.5,16,0,25032205,송암스카이,6,2.5,송암스카이,1,0,0,0,-1288,2335,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,5,63.64,안다미로,5,23109,18038,24 08 25  03,1300,1,1,안다미로,최범현,1,21.6,0,0,100,5,6,-1.5,1,0,24082503,안다미로,0,-1.5,안다미로,1,0,0,0,5071,842,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,4,72.73,히어로질주,5,23109,16451,24 06 29  01,1300,8,4,히어로질주,이현종,1,24.8,3.5,9.5,22.22,5,3,8,7,0,24062901,당찬낭보,9.5,8,어메이징스타,1,0,0,0,6658,570,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,8,36.36,비트도깨비,7,23109,16017,24 06 15  01,1000,9,4,비트도깨비,조재로,1,3.7,0,10,33.33,4,4,6.5,3,0,24061501,브리도트로피,10,6.5,걸작시대,1,0,0,0,7092,504,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,9,27.27,미스콩코드,7.5,23109,29387,25 09 06  11,1400,3,4,미스콩코드,이상규,1,26.2,0,0.5,81.82,4,4,-3.5,2,0,25090611,민트플레이,0.5,-3.5,남산미남,1,0,0,0,-6278,3546,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,5,63.64,안다미로,5,23109,16228,24 06 22  01,1000,5,8,안다미로,박태종,1,3.5,0.5,2,60,5,O,0.5,8,0,24062201,거센여제,2,0.5,거센여제,1,0,0,0,6881,531,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,6,54.55,그로우,6.5,23109,29103,25 08 30  05,1800,6,7,그로우,송재철,1,59.2,1.5,7,54.55,5,5,4,1,0,25083005,그로우,7,4,패션스타,1,0,0,0,-5994,3483,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,8,36.36,비트도깨비,7,23109,18020,24 08 25  01,1000,3,2,비트도깨비,마이아,1,1.8,3.5,5,83.33,4,2,1.5,3,0,24082501,오늘도스마일,5,1.5,오늘도스마일,1,0,0,0,5089,832,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,4,72.73,히어로질주,5,23109,17803,24 08 18  01,1200,9,2,히어로질주,이현종,1,17.9,0,14,27.27,5,4,12.5,1,0,24081801,히어로질주,14,12.5,마루장군,1,0,0,0,5306,793,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,5,63.64,안다미로,5,23109,21435,24 12 15  04,1300,7,3,안다미로,김용근,1,24.1,3,8,45.45,5,4,6.5,7,99,24121504,안양기쁨,8,6.5,안양기쁨,1,0,0,0,1674,1584,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,4,72.73,히어로질주,5,23109,27881,25 07 13  04,1200,8,1,히어로질주,김태희,1,16.8,0,11,36.36,5,5,9.5,9,0,25071304,손을내밀어,11,9.5,삼정레이디,1,0,0,0,-4772,3245,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,6,54.55,그로우,6.5,23109,17496,24 08 03  05,1200,4,5,그로우,임다빈,1,14.5,0.5,2.5,70,5,4,-0.5,4,0,24080305,그로우,2.5,-0.5,삼애번쩍,1,0,0,0,5613,752,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,6,54.55,그로우,6.5,23109,18176,24 08 31  04,1200,3,7,그로우,이동하,1,15.3,0.5,3,81.82,5,6,0,4,0,24083104,그로우,3,0,울트라망치,1,0,0,0,4933,879,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,9,27.27,미스콩코드,7.5,23109,23918,25 03 08  03,1300,2,1,미스콩코드,코지,1,21,3,3,90,4,4,-1,3,99,25030803,대승마,3,-1,대승마,1,0,0,0,-809,2206,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,8,36.36,비트도깨비,7,23109,22063,25 01 04  06,1200,8,3,비트도깨비,임다빈,1,16.7,1,10.5,36.36,4,5,7,14,0,25010406,그로우,10.5,7,한센브레이싱,1,0,0,0,1046,1739,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,9,27.27,미스콩코드,7.5,23109,26110,25 05 11  08,1200,7,6,미스콩코드,빅투아르,1,15.9,1,6,45.45,4,4,2,3,0,25051108,울트라히트,6,2,울트라히트,1,0,0,0,-3001,2768,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,4,72.73,히어로질주,5,23109,25609,25 04 27  02,1400,7,10,히어로질주,김태희,1,30.5,5,9.5,45.45,5,5,8,6,0,25042702,원더풀웰스,9.5,8,자이언트보스,1,0,0,0,-2500,2633,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,5,63.64,안다미로,5,23109,17320,24 07 28  02,1200,6,6,안다미로,최범현,1,16.6,0,7.5,54.55,5,4,6,12,0,24072802,금성여제,7.5,6,금성여제,1,0,0,0,5789,717,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,6,54.55,그로우,6.5,23109,26504,25 05 25  05,1300,7,2,그로우,김아현,1,23,0.5,8,33.33,5,5,5,11,0,25052505,메가스텝,8,5,오섬퀸,1,0,0,0,-3395,2867,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,5,63.64,안다미로,5,23109,26724,25 06 01  07,1400,6,9,안다미로,박태종,1,28.4,1,6.5,50,5,4,5,3,0,25060107,블루레이서,6.5,5,문학보이,1,0,0,0,-3615,2918,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,6,54.55,그로우,6.5,23109,30079,25 09 28  04,1800,4,6,그로우,송재철,1,57.8,2.5,9.5,70,5,5,6.5,2,0,25092804,원더풀남촌,9.5,6.5,비에스스톰,1,0,0,0,-6970,3671,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,5,63.64,안다미로,5,23109,25565,25 04 26  08,1800,6,10,안다미로,김용근,2,0.2,1.5,5.5,54.55,5,4,4,3,0,25042608,안다미로,5.5,4,블레이밍워,1,0,0,0,-2456,2625,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,5,63.64,안다미로,5,23109,27517,25 06 29  08,1300,4,6,안다미로,조한별,1,21.4,3.5,11.5,72.73,5,4,10,1,0,25062908,안다미로,11.5,10,실버레인,1,0,0,0,-4408,3159,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,7,45.45,메니샤크,7,23109,27469,25 06 29  03,1300,5,9,메니샤크,문정균,1,21.9,0,8.5,55.56,4,5,5,4,0,25062903,킹워리어,8.5,5,프리타임,1,0,0,0,-4360,3138,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,9,27.27,미스콩코드,7.5,23109,30007,25 09 27  07,1400,9,4,미스콩코드,이상규,1,29.4,0,8.5,27.27,4,4,4.5,2,0,25092707,미스콩코드,8.5,4.5,손에손잡고,1,0,0,0,-6898,3664,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,6,54.55,그로우,6.5,23109,17154,24 07 21  05,1300,8,3,그로우,정우주,1,21.8,0.5,4.5,30,5,4,1.5,1,0,24072105,그로우,4.5,1.5,금악진주,1,0,0,0,5955,686,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,6,54.55,그로우,6.5,23109,21358,24 12 14  08,1200,4,1,그로우,김동수,1,16.6,4,8,72.73,5,3,5,7,0,24121408,메니샤크,8,5,팰로앨토,1,0,0,0,1751,1557,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,4,72.73,히어로질주,5,23109,19551,24 10 19  04,1300,1,2,히어로질주,이상규,1,22.7,0,0,100,5,3,-1.5,4,99,24101904,히어로질주,0,-1.5,히어로질주,1,0,0,0,3558,1141,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
7,25100306,,3,81.82,2,벽송,3.5,25020905,25   02   09   05,6,54.55,그로우,6.5,23109,28081,25 07 20  04,1200,6,7,그로우,김아현,1,14.3,1,4,54.55,5,5,1,5,99,25072004,컴플리트파티,4,1,컴플리트파티,1,0,0,0,-4972,3283,100,1,1,1,2,3,20.45,9,-5.5,최봉주,19.28,5,함평제일,29.7,2,27.27,박태종,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
